 	Area	Mean	IntDen	RawIntDen
1	771.998	1738.028	1341755.306	80046636.000
2	9.001	1704.086	15338.961	915094.000
3	13.393	1704.775	22832.003	1362115.000
4	36.977	1703.822	63002.828	3758632.000
5	8.197	1685.137	13812.564	824032.000
6	7.627	1661.031	12668.328	755769.000
7	8.398	1762.659	14802.538	883092.000
8	9.102	1640.037	14927.383	890540.000
9	5.699	1672.394	9531.204	568614.000
10	5.280	1659.978	8764.821	522893.000
11	10.393	1617.944	16814.552	1003125.000
12	9.353	1718.385	16072.557	958859.000
13	9.655	1768.217	17072.153	1018493.000
14	10.694	1693.033	18105.742	1080155.000
15	5.163	1652.166	8529.715	508867.000
16	7.107	1626.927	11562.830	689817.000
17	10.309	1652.535	17035.544	1016309.000
18	5.548	1682.888	9337.132	557036.000
19	6.236	1686.151	10514.037	627248.000
20	8.951	1657.064	14832.375	884872.000
21	14.399	1728.241	24884.430	1484559.000
22	8.901	1735.919	15450.916	921773.000
23	22.109	1742.466	38524.696	2298312.000
24	12.320	1665.193	20515.505	1223917.000
25	23.434	1778.986	41687.885	2487022.000
26	86.124	1737.854	149670.956	8929092.000
27	7.258	1650.843	11981.850	714815.000
28	10.057	1707.942	17177.285	1024765.000
29	10.443	1744.437	18216.858	1086784.000
30	8.733	1722.831	15045.640	897595.000
31	5.381	1614.723	8688.268	518326.000
32	10.946	1626.564	17803.872	1062146.000
33	8.213	1706.337	14014.934	836105.000
34	12.035	1766.081	21255.202	1268046.000
35	9.420	1727.616	16274.726	970920.000
36	5.180	1656.408	8579.381	511830.000
37	9.420	1702.740	16040.391	956940.000
38	11.784	1661.708	19581.248	1168181.000
39	10.175	1697.387	17270.298	1030314.000
40	26.065	1691.702	44094.497	2630596.000
41	13.276	1715.409	22773.151	1358604.000
42	9.085	1654.428	15030.638	896700.000
43	9.420	1789.835	16860.849	1005887.000
44	5.330	1670.943	8906.747	531360.000
45	6.353	1667.071	10590.674	631820.000
46	8.448	1660.742	14030.171	837014.000
