 	Area	Mean	IntDen	RawIntDen
1	8.616	469.790	4047.595	241472
2	10.057	479.095	4818.403	287457
3	10.292	433.673	4463.347	266275
4	9.856	497.707	4905.483	292652
5	15.119	499.531	7552.648	450577
6	7.644	452.928	3461.975	206535
7	7.644	438.645	3352.803	200022
8	10.024	459.619	4607.116	274852
9	12.605	466.908	5885.449	351115
10	12.756	475.522	6065.760	361872
11	5.347	487.536	2606.920	155524
12	8.700	467.353	4065.765	242556
13	10.527	484.280	5097.845	304128
14	9.370	446.633	4184.977	249668
15	17.282	464.848	8033.404	479258
16	12.153	472.280	5739.417	342403
17	22.579	465.777	10516.602	627401
18	18.472	460.748	8510.891	507744
19	7.392	436.009	3223.030	192280
20	11.985	463.766	5558.218	331593
21	6.973	445.733	3108.125	185425
22	29.166	475.957	13881.859	828166
23	56.991	479.775	27343.055	1631236
24	8.146	477.309	3888.354	231972
25	6.956	403.612	2807.647	167499
26	23.517	465.968	10958.319	653753
27	17.232	439.697	7576.652	452009
28	24.104	440.668	10621.852	633680
29	9.554	441.884	4221.955	251874
30	9.672	461.270	4461.302	266153
31	17.449	460.623	8037.611	479509
32	7.560	455.534	3443.721	205446
33	6.973	477.810	3331.800	198769
34	5.381	450.202	2422.385	144515
35	14.985	468.240	7016.762	418607
36	8.046	474.667	3819.093	227840
37	22.931	465.125	10665.618	636291
38	7.040	423.017	2978.084	177667
39	13.544	466.001	6311.443	376529
40	5.934	405.986	2409.042	143719
41	8.733	460.104	4018.127	239714
42	5.582	424.721	2370.707	141432
43	5.481	431.333	2364.237	141046
44	6.353	411.876	2616.591	156101
45	7.375	467.366	3446.989	205641
46	8.213	483.414	3970.505	236873
