 	Area	Mean	Min	Max	IntDen	RawIntDen
1	9.018	665.383	474	931	6000.455	357976.000
2	12.505	653.891	473	883	8176.637	487803.000
3	8.096	565.288	475	723	4576.642	273034.000
4	12.404	695.103	475	928	8622.058	514376.000
5	26.250	640.481	458	909	16812.339	1002993.000
6	10.778	590.636	475	777	6365.920	379779.000
7	6.856	537.707	459	683	3686.370	219922.000
8	11.030	702.783	475	975	7751.347	462431.000
9	8.281	635.158	476	830	5259.433	313768.000
10	14.449	692.222	475	943	10001.903	596695.000
11	13.393	626.178	467	806	8386.382	500316.000
12	13.879	718.128	477	1012	9966.954	594610.000
13	162.895	680.640	455	1110	110872.735	6614462.000
14	33.407	715.330	474	1075	23897.021	1425652.000
15	17.131	724.158	465	1034	12405.498	740089.000
16	12.069	566.021	475	696	6831.171	407535.000
17	11.482	644.019	476	893	7394.682	441153.000
18	24.272	647.164	465	918	15707.712	937093.000
19	23.936	630.779	469	967	15098.558	900752.000
20	11.046	588.393	465	741	6499.548	387751.000
21	9.605	659.063	462	903	6330.116	377643.000
22	33.793	635.020	459	967	21458.947	1280201.000
23	21.338	609.279	460	798	13000.940	775612.000
24	10.074	624.240	475	860	6288.630	375168.000
25	15.790	701.959	462	983	11083.901	661245.000
26	34.044	654.069	460	1020	22267.118	1328415.000
27	10.795	591.963	475	714	6390.141	381224.000
28	12.857	611.799	475	794	7865.648	469250.000
29	5.733	565.635	473	664	3242.591	193447.000
30	9.638	583.207	475	715	5621.093	335344.000
31	6.940	640.408	475	851	4444.137	265129.000
