 	Area	Mean
1	133.443	8073.979
2	26.707	8271.346
3	10.205	8281.518
4	1198.139	8476.792
5	25.926	7137.670
6	43.163	7498.871
7	10.021	7507.674
8	12.227	7075.316
9	232.319	7902.636
10	23.857	7559.237
11	31.947	7153.915
12	6.343	6951.942
13	19.858	6944.058
14	19.996	7707.308
15	45.278	7897.359
16	19.260	6543.246
17	30.936	7325.684
18	7.401	6549.634
19	8.826	6882.255
20	18.755	7228.108
21	28.868	7624.826
22	16.548	7643.017
23	51.254	8026.497
24	34.751	7404.388
25	19.306	7668.662
26	42.336	7299.282
27	7.952	6737.168
28	22.248	7322.824
29	15.123	7193.067
30	43.669	8047.891
31	18.755	7860.828
32	12.319	7108.086
33	33.878	7512.772
34	25.926	7071.626
35	12.273	7180.240
36	21.099	7922.381
37	15.813	6985.701
38	67.802	7199.800
39	18.893	7432.141
40	21.053	6891.576
41	25.972	8072.798
42	43.071	7637.138
43	37.647	8526.659
44	14.480	7412.063
45	27.259	7497.015
46	119.285	7441.730
47	10.297	7012.661
48	19.398	7758.910
49	18.433	7708.165
50	28.822	6847.986
51	592.197	7804.136
52	5.102	7649.207
53	16.824	7121.104
54	71.709	7885.209
55	15.215	7180.565
56	26.799	6828.105
57	29.143	8806.322
58	63.343	7506.873
59	8.964	6750.533
60	7.814	7554.482
61	16.272	7455.653
62	37.188	7267.525
63	11.492	6953.400
64	21.007	7578.217
65	55.804	7303.273
66	29.925	7832.482
67	100.163	7874.033
68	22.570	7755.758
69	97.865	7719.638
70	175.411	7524.406
71	27.672	7559.789
72	14.112	6873.691
73	25.144	8023.377
74	26.707	7058.793
75	14.756	6855.498
76	68.859	7157.244
77	76.903	7222.184
78	6.298	6590.832
79	14.801	7507.137
80	15.491	7725.786
81	10.940	6621.294
82	61.872	7705.539
83	19.628	7453.393
84	20.455	7127.227
85	14.526	7332.775
86	27.443	7025.095
87	20.869	6883.350
88	18.111	7164.487
89	21.972	6869.579
90	37.555	7271.317
91	17.054	7899.194
92	14.893	7215.926
93	24.868	8084.279
94	18.985	7203.257
95	73.410	7042.023
96	15.997	7949.362
97	16.135	7240.803
98	7.768	6762.130
99	23.995	6900.356
100	11.814	6943.230
101	20.961	7760.020
102	9.010	7053.128
103	31.304	7460.247
104	9.285	7175.054
105	9.056	6580.640
106	11.446	6943.036
107	20.180	7522.492
108	13.468	7116.014
109	10.940	7275.214
110	5.286	6517.522
111	6.895	6923.133
112	7.033	7178.359
113	7.952	7127.618
