 	Area	Mean	Min	Max	IntDen	RawIntDen
1	5.917	243.788	166	312	1442.502	86057.000
2	7.778	247.052	194	322	1921.481	114632.000
3	10.258	238.791	161	342	2449.623	146140.000
4	11.164	235.998	157	331	2634.594	157175.000
5	9.940	218.870	165	273	2175.562	129790.000
6	32.569	246.841	156	350	8039.338	479612.000
7	7.107	220.113	163	301	1564.380	93328.000
8	125.314	260.260	152	444	32614.238	1945705.000
9	7.778	266.700	184	348	2074.302	123749.000
10	75.497	243.431	150	383	18378.227	1096411.000
11	10.694	246.379	178	331	2634.845	157190.000
12	11.030	275.307	174	389	3036.501	181152.000
13	26.451	268.294	159	416	7096.566	423368.000
14	7.224	258.668	177	357	1868.747	111486.000
15	17.600	253.717	175	352	4465.492	266403.000
16	18.388	264.971	171	393	4872.310	290673.000
17	207.046	267.869	150	504	55461.377	3308723.000
18	217.875	241.821	154	446	52686.634	3143187.000
19	9.303	239.692	165	335	2229.855	133029.000
20	22.847	249.690	168	370	5704.636	340328.000
21	6.923	253.102	175	355	1752.166	104531.000
22	12.655	248.028	155	349	3138.901	187261.000
23	11.231	246.216	177	352	2765.171	164965.000
24	10.325	225.049	157	331	2323.740	138630.000
25	6.353	229.409	179	286	1457.404	86946.000
26	38.654	243.838	160	368	9425.200	562290.000
27	8.515	236.002	179	307	2009.600	119889.000
28	9.487	258.180	183	346	2449.456	146130.000
29	21.020	254.071	165	372	5340.511	318605.000
30	14.298	265.896	171	386	3801.811	226809.000
31	10.711	292.088	178	432	3128.558	186644.000
32	9.890	252.673	169	340	2498.854	149077.000
33	40.967	241.731	155	337	9902.922	590790.000
34	70.418	249.027	165	416	17535.979	1046164.000
35	8.951	227.481	162	296	2036.185	121475.000
36	26.769	247.162	161	372	6616.313	394717.000
37	16.913	230.559	175	313	3899.451	232634.000
38	6.621	230.033	168	301	1523.061	90863.000
39	10.728	229.766	161	313	2464.877	147050.000
40	12.287	265.589	174	367	3263.209	194677.000
41	27.054	234.107	173	329	6333.552	377848.000
42	6.336	229.802	162	311	1456.046	86865.000
43	6.185	239.192	182	303	1479.463	88262.000
