 	Area	Mean
1	7.31	683.69
2	12.87	706.16
3	15.17	741.54
4	10.20	673.31
5	14.20	720.68
6	6.16	695.85
7	51.67	733.98
8	16.13	697.05
9	9.10	711.82
10	22.11	770.33
11	96.49	756.05
12	11.45	733.06
13	8.50	688.12
14	20.59	740.90
15	16.87	736.39
16	15.26	746.46
17	16.13	698.07
18	9.01	684.80
19	17.88	761.64
20	77.09	726.59
21	23.44	752.15
22	20.78	705.98
23	28.41	710.47
24	17.88	731.13
25	34.11	784.33
26	23.99	763.56
27	15.17	734.82
28	7.77	699.24
29	20.92	718.86
30	29.24	730.61
31	12.73	715.54
32	18.52	754.80
33	26.06	834.44
34	42.75	772.33
35	14.48	734.29
36	11.03	671.45
37	8.37	686.72
38	19.35	756.78
39	14.48	705.08
40	8.55	692.54
41	40.96	730.69
42	22.80	773.09
43	17.84	730.14
44	22.75	792.05
45	264.77	752.85
46	11.95	711.32
47	548.80	796.82
48	17.61	707.07
49	43.67	847.11
50	11.35	717.06
51	22.66	795.29
52	5.33	666.45
53	48.91	751.73
54	20.09	759.74
55	9.24	683.52
56	26.80	692.58
57	25.65	771.70
58	20.04	738.71
59	46.38	808.13
60	47.16	756.48
61	27.53	762.66
62	11.77	693.37
63	35.17	709.73
64	17.56	736.98
65	13.84	676.41
66	10.39	791.21
67	15.31	715.59
68	16.46	768.64
69	25.60	771.66
70	39.16	750.88
71	26.29	771.68
72	153.26	805.28
73	23.63	731.55
74	19.26	784.67
75	22.71	752.23
76	20.73	729.95
77	19.49	774.43
78	23.21	759.14
79	18.62	726.64
80	15.54	724.41
81	13.28	674.01
82	28.32	747.89
83	136.66	773.40
84	21.42	794.20
85	25.56	827.19
86	10.99	671.67
87	9.06	668.68
88	459.12	787.42
89	130.09	811.28
90	343.33	793.93
91	39.16	777.03
92	5.47	647.35
93	13.24	717.88
94	514.65	766.89
95	47.94	849.90
96	35.95	853.64
97	24.13	793.42
98	56.31	776.82
99	58.33	745.48
100	35.58	716.11
101	14.07	703.32
102	29.97	789.47
103	32.54	821.29
104	21.33	776.53
105	13.47	753.86
106	8.78	693.68
