 	Area	Mean
1	80.86	2410.94
2	51.35	2406.54
3	1834.47	2534.27
4	7.12	2091.58
5	24.78	2216.52
6	38.29	2299.47
7	111.84	2392.24
8	26.57	2530.53
9	61.96	2367.90
10	8.46	2132.92
11	48.91	2277.70
12	6.11	2167.69
13	11.17	2183.88
14	16.46	2320.79
15	86.37	2524.06
16	140.43	2391.99
17	9.93	2100.12
18	57.00	2296.72
19	30.71	2320.37
20	23.90	2464.16
21	12.09	2158.70
22	38.80	2142.17
23	27.90	2139.38
24	19.40	2204.66
25	123.56	2374.30
26	45.97	2557.06
27	50.47	2443.19
28	23.44	2550.21
29	14.07	2195.93
30	22.29	2422.64
31	12.37	2296.56
32	40.59	2258.27
33	23.81	2507.87
34	35.72	2647.05
35	7.49	2117.53
36	9.19	2191.88
37	28.18	2382.27
38	290.24	2419.80
39	16.32	2034.48
40	16.41	2277.82
41	282.79	2510.41
42	38.06	2304.29
43	15.31	2291.05
44	21.70	2279.94
45	22.52	2117.55
46	13.24	2277.52
47	7.72	2069.23
48	9.65	2242.96
49	7.35	2151.66
50	12.18	2252.43
51	182.63	2429.03
52	20.69	2310.95
53	77.36	2529.48
54	270.93	2483.75
55	27.21	2315.72
56	25.33	2246.74
57	79.71	2475.07
58	45.92	2389.85
59	126.64	2460.71
60	28.41	2412.10
61	23.31	2275.28
62	5.10	2056.29
63	11.86	2115.67
64	11.49	2376.59
65	10.62	2197.65
66	7.49	2122.30
67	30.98	2236.85
68	24.36	2286.39
69	13.33	2246.89
70	24.55	2494.10
71	20.87	2356.21
72	14.30	2230.70
73	51.85	2507.45
74	17.84	2347.40
75	7.54	2252.48
76	31.76	2416.49
77	25.83	2492.05
78	16.50	2326.12
79	13.05	2245.10
