 	Area	Mean
1	7.493	1376.828
2	163.184	1489.162
3	18.571	1398.604
4	19.996	1671.462
5	30.017	1799.450
6	37.923	1530.421
7	11.584	1489.270
8	82.649	1581.974
9	12.641	1486.702
10	91.659	1582.929
11	9.607	1421.947
12	16.870	1643.665
13	417.246	1537.734
14	12.963	1458.057
15	13.882	1388.109
16	36.268	1533.071
17	59.252	1448.017
18	6.114	1476.278
19	121.216	1537.668
20	9.331	1251.655
21	30.476	1422.044
22	10.297	1421.964
23	8.136	1471.379
24	14.388	1541.182
25	832.515	1593.973
26	23.535	1397.334
27	23.030	1514.737
28	809.301	1502.306
29	8.504	1385.697
30	25.052	1508.332
31	32.775	1540.477
32	18.341	1409.401
33	27.580	1763.900
34	9.837	1273.832
35	43.807	1596.520
36	6.757	1519.388
37	20.685	1550.238
38	30.752	1384.315
39	12.273	1455.899
40	248.454	1528.739
41	17.743	1515.578
42	173.849	1482.996
43	17.973	1494.366
44	14.342	1524.298
45	78.972	1515.612
46	45.508	1478.846
47	35.487	1475.219
48	13.009	1364.678
49	35.349	1553.186
50	11.262	1460.061
51	25.236	1593.268
52	20.226	1569.227
53	32.361	1383.903
54	27.213	1709.272
55	53.920	1430.517
56	12.457	1537.557
57	21.283	1563.190
58	11.860	1375.868
59	14.020	1425.593
60	37.555	1510.562
61	18.893	1594.134
62	18.111	1407.350
63	26.109	1288.496
64	75.157	1464.136
65	13.928	1421.875
66	29.465	1494.441
67	32.913	1320.786
68	19.490	1606.500
69	11.446	1359.028
70	15.721	1491.827
71	18.341	1483.316
72	32.131	1376.205
73	28.684	1420.949
74	44.542	1552.898
75	18.571	1559.067
76	26.523	1332.686
77	52.862	1562.418
78	15.721	1433.787
79	14.066	1419.389
80	15.491	1414.608
81	8.366	1344.044
82	15.859	1436.594
83	13.101	1410.218
84	16.226	1337.686
85	13.193	1425.328
86	18.893	1574.934
87	58.930	1467.222
88	20.042	1507.009
89	11.722	1493.416
90	21.421	1389.506
91	12.917	1429.338
92	11.262	1492.490
93	15.583	1387.127
94	5.056	1420.927
95	11.538	1553.797
96	10.159	1313.452
97	9.469	1537.277
98	6.435	1391.857
99	6.252	1333.779
100	19.214	1482.878
101	9.056	1326.924
102	14.296	1475.228
103	8.550	1419.839
104	12.457	1639.919
105	14.434	1552.777
106	10.481	1424.829
107	5.056	1282.118
108	21.099	1826.022
109	5.332	1410.293
