 	Area	Mean
1	18.48	546.38
2	42.15	552.07
3	29.97	520.61
4	65.23	557.62
5	5.98	465.54
6	186.81	567.72
7	5.19	506.12
8	22.34	525.50
9	25.93	617.28
10	9.24	488.96
11	19.72	582.14
12	6.94	487.79
13	32.13	494.83
14	14.66	518.03
15	30.11	486.09
16	51.07	511.28
17	29.88	497.91
18	71.80	503.85
19	19.12	521.60
20	15.22	510.45
21	28.59	490.05
22	5.56	529.98
23	21.24	508.35
24	25.70	518.04
25	17.47	485.54
26	45.51	543.71
27	27.90	472.97
28	65.78	548.53
29	5.06	393.68
30	10.62	474.85
31	22.80	531.13
32	53.83	519.62
33	41.78	477.29
34	8.92	478.06
35	22.43	461.80
36	39.81	477.72
37	24.18	650.94
38	42.57	395.84
39	13.79	479.07
40	21.33	474.09
41	15.72	528.02
42	6.62	504.29
43	19.21	536.50
44	16.87	463.86
45	29.24	499.94
46	19.95	471.96
47	10.34	548.57
48	47.71	486.69
49	34.52	519.15
50	149.12	499.80
51	28.73	521.17
52	6.85	463.07
53	19.67	461.91
54	14.57	486.72
55	13.61	467.80
56	92.81	473.89
57	16.46	473.42
58	68.03	492.87
59	37.10	488.22
60	10.76	504.99
61	5.29	426.74
62	17.19	475.59
63	14.20	392.63
64	10.20	478.32
65	49.97	558.51
66	30.48	493.98
67	577.53	474.99
68	21.70	461.64
69	29.69	465.70
70	20.55	418.65
71	12.41	453.02
72	61.83	509.49
73	6.30	465.51
74	37.05	533.51
75	40.54	447.17
76	32.22	459.62
77	33.56	482.99
78	56.31	439.07
79	8.60	439.46
80	27.95	451.82
81	11.49	451.26
82	26.62	484.23
83	21.47	459.63
84	25.24	465.53
85	24.13	402.58
86	12.27	445.99
87	21.97	429.81
88	13.24	443.65
89	10.30	397.19
90	252.31	445.83
91	23.35	439.21
92	54.52	418.97
93	87.52	445.47
94	34.02	411.40
95	68.40	471.94
96	33.05	417.76
97	25.93	425.02
98	27.30	472.79
99	16.13	421.16
100	33.69	508.40
101	33.23	402.80
102	128.98	461.35
103	200.28	439.90
104	91.48	436.95
105	28.18	451.53
106	22.34	456.02
107	11.63	462.06
108	8.73	360.36
109	5.93	404.64
110	99.61	444.43
111	35.30	478.32
112	22.71	430.72
113	29.37	467.87
114	38.47	447.70
115	14.94	438.89
116	5.33	435.71
