 	Area	Mean	IntDen	RawIntDen
1	7.124	653.619	4656.330	277788.000
2	6.286	666.755	4191.096	250033.000
3	76.251	643.505	49068.000	2927306.000
4	10.007	660.224	6606.876	394154.000
5	7.560	644.211	4870.064	290539.000
6	7.275	645.954	4699.174	280344.000
7	8.046	649.367	5224.701	311696.000
8	11.164	663.416	7406.113	441835.000
9	7.593	601.938	4570.675	272678.000
10	5.716	634.845	3628.708	216482.000
11	61.852	653.721	40434.242	2412232.000
12	10.510	619.619	6512.120	388501.000
13	21.673	676.328	14658.383	874492.000
14	7.610	665.496	5064.438	302135.000
15	8.163	651.752	5320.363	317403.000
16	188.776	624.627	117914.221	7034544.000
17	11.650	647.443	7542.524	449973.000
18	5.314	620.464	3296.901	196687.000
19	5.850	671.613	3928.935	234393.000
20	9.135	659.440	6024.240	359395.000
21	5.599	589.317	3299.331	196832.000
22	6.185	600.499	3714.229	221584.000
23	12.555	664.112	8337.839	497420.000
24	29.233	662.258	19359.937	1154978.000
25	17.449	678.356	11836.925	706169.000
26	22.461	675.780	15178.899	905545.000
27	6.705	643.785	4316.493	257514.000
28	25.411	658.732	16739.340	998638.000
29	19.813	655.924	12995.744	775302.000
30	685.422	624.640	428142.208	25542171.000
31	25.646	650.133	16673.381	994703.000
32	8.314	592.139	4923.066	293701.000
33	21.523	641.409	13804.803	823569.000
34	8.716	629.460	5486.577	327319.000
35	10.275	617.845	6348.487	378739.000
36	6.571	611.643	4018.965	239764.000
37	10.996	646.590	7109.892	424163.000
38	7.392	645.819	4773.967	284806.000
39	5.364	660.025	3540.304	211208.000
40	6.051	634.532	3839.643	229066.000
41	5.314	638.243	3391.372	202323.000
42	6.403	650.982	4168.333	248675.000
