 	Area	Mean
1	12.089	4988.654
2	12.227	4730.214
3	15.905	4829.821
4	738.006	4928.557
5	32.131	5042.768
6	20.272	4955.594
7	9.148	4616.432
8	57.735	5181.279
9	30.706	4933.587
10	21.880	5502.847
11	66.101	5074.571
12	5.194	4607.876
13	14.801	4711.329
14	54.609	4819.786
15	20.961	4957.086
16	15.353	4614.144
17	50.518	4975.624
18	25.650	4892.495
19	6.849	4205.228
20	31.488	4830.447
21	196.556	4999.080
22	76.490	5231.805
23	83.523	4646.294
24	29.787	4571.486
25	62.608	4707.863
26	38.980	4947.830
27	16.318	4714.076
28	16.732	4729.808
29	27.075	4729.652
30	10.159	4922.529
31	75.754	4862.650
32	23.030	4907.693
33	19.812	4786.473
34	29.833	4746.801
35	9.975	4011.046
36	17.468	4919.334
37	129.858	4994.873
38	45.048	4570.107
39	46.703	5429.886
40	14.204	4586.117
41	41.417	4805.615
42	9.377	4338.907
43	133.030	5080.418
44	17.651	4082.427
45	48.266	4987.621
46	31.717	4566.601
47	144.797	4598.986
48	19.904	4327.423
49	31.947	4914.751
50	8.826	4408.630
51	93.865	5088.583
52	23.076	4822.213
53	24.730	4792.314
54	270.518	4789.306
55	54.012	4947.544
56	39.118	4723.249
57	17.697	4731.823
58	35.763	4651.201
59	34.108	4651.283
60	27.167	4639.904
61	15.951	4553.752
62	21.145	4914.861
63	6.068	4146.773
64	41.738	4529.304
65	29.971	4545.558
66	39.072	4824.659
67	11.676	4213.035
68	16.732	4918.984
69	6.206	3939.074
70	15.353	4505.578
71	25.604	4421.269
72	20.226	4607.748
73	18.479	4974.699
74	33.051	4768.549
75	34.797	4412.038
76	16.548	4923.339
77	38.980	4571.218
78	50.058	4615.399
79	41.692	5007.598
80	21.559	4528.838
81	29.051	4519.527
82	21.972	5258.513
83	15.675	4818.765
84	16.640	4863.707
85	11.354	4616.834
86	15.445	4506.696
87	26.063	4842.610
88	10.710	4464.888
89	24.455	4908.056
90	8.182	4551.326
91	14.204	4463.922
92	26.615	4882.518
93	145.717	5048.460
94	117.263	4839.383
95	113.677	4710.411
96	19.076	4815.395
97	38.796	4720.617
98	57.367	4784.792
99	16.502	4727.593
100	9.193	4296.000
101	23.305	4685.933
102	45.738	4872.344
103	20.272	4496.689
104	8.182	4303.326
105	18.893	4422.331
106	16.272	4616.311
107	23.397	4354.393
108	17.927	4724.046
109	22.386	4671.181
110	16.548	4811.181
111	14.020	4520.115
112	19.490	4912.899
113	14.664	4615.759
114	22.202	4520.807
115	61.366	5080.107
116	21.743	4236.989
117	28.132	4707.036
118	6.435	4235.986
119	20.961	5050.985
120	9.148	3956.583
121	16.410	4461.975
122	14.434	4617.863
123	13.147	4709.213
124	7.263	4651.475
