 	Area	Mean
1	147.46	487.89
2	6.90	419.19
3	23.95	493.40
4	46.34	468.85
5	18.98	436.54
6	150.36	488.01
7	5.15	568.92
8	13.19	473.71
9	1324.83	445.80
10	11.12	411.85
11	27.26	434.92
12	11.40	520.61
13	21.33	474.30
14	8.14	416.32
15	15.72	399.95
16	25.51	433.64
17	11.17	419.33
18	9.79	449.85
19	276.40	469.10
20	17.93	462.87
21	365.58	451.31
22	7.40	428.90
23	15.45	424.71
24	12.92	503.62
25	20.27	417.79
26	14.34	397.48
27	33.51	399.95
28	7.81	410.10
29	20.73	412.15
30	14.07	455.54
31	5.61	362.61
32	14.39	429.65
33	266.29	411.50
34	8.83	362.79
35	25.37	415.63
36	19.17	398.21
37	30.06	432.88
38	20.18	428.68
39	12.87	439.36
40	19.21	415.92
41	70.61	419.22
42	13.15	394.20
43	13.56	375.88
44	11.17	460.35
45	55.71	426.62
46	14.02	386.21
47	38.24	433.68
48	18.80	373.78
49	17.88	446.67
50	12.92	426.86
51	25.42	381.46
52	26.39	415.67
53	20.55	361.41
54	19.08	439.47
55	717.69	402.17
56	73.09	402.94
57	32.87	376.92
58	14.62	376.91
59	21.65	387.98
60	27.99	431.72
61	19.31	393.96
62	160.15	402.27
63	23.90	410.54
64	80.49	399.83
65	33.88	436.53
66	24.04	364.93
67	19.26	334.91
68	11.77	336.83
69	23.90	392.53
70	19.95	383.97
71	15.08	373.51
72	43.49	405.45
73	34.15	365.55
74	40.18	422.72
75	31.03	436.58
76	182.17	396.86
77	50.15	396.61
78	29.69	321.42
79	117.45	351.38
80	31.07	410.66
81	65.92	392.26
82	29.14	426.40
83	11.40	361.28
84	5.24	301.32
85	21.93	366.85
86	7.54	391.52
