 	Area	Mean
1	185.25	1569.06
2	261.37	1610.41
3	6.67	1653.23
4	5.47	1372.45
5	9.47	1429.01
6	6.34	1337.02
7	8.60	1473.68
8	21.97	1358.59
9	5.19	1327.88
10	9.42	1408.39
11	22.20	1548.37
12	29.83	1544.00
13	10.43	1527.05
14	479.35	1608.32
15	14.53	1374.95
16	18.20	1571.03
17	12.50	1407.68
18	52.36	1484.90
19	6.99	1491.43
20	221.29	1530.19
21	24.32	1474.58
22	10.85	1514.66
23	174.45	1559.46
24	6.67	1422.26
25	11.54	1413.59
26	18.30	1626.08
27	11.95	1403.53
28	12.82	1401.68
29	7.86	1323.15
30	12.92	1473.41
31	10.66	1351.99
32	15.67	1267.33
33	17.84	1472.13
34	92.99	1571.05
35	43.71	1707.47
36	82.97	1538.10
37	5.42	1292.07
38	24.91	1523.88
39	713.74	1673.42
40	11.63	1488.55
41	109.91	1692.89
42	17.97	1436.48
43	22.39	1515.40
44	33.37	1457.81
45	9.24	1393.12
46	15.67	1535.65
47	23.17	1627.38
48	19.17	1612.26
49	20.36	1682.49
50	19.58	1750.66
51	19.67	1598.44
52	28.96	1556.43
53	31.99	1624.91
54	33.51	1868.67
55	26.29	1508.30
56	9.42	1470.27
57	81.55	1657.81
58	20.82	1522.48
59	6.21	1380.78
60	16.92	1524.73
61	5.10	1370.18
62	20.04	1648.65
63	25.19	1597.28
64	36.91	1580.45
65	156.11	1649.64
66	322.55	1597.33
67	16.73	1610.62
68	50.06	1535.78
69	5.01	1525.60
70	59.71	1539.40
71	10.25	1442.39
72	16.92	1648.15
73	19.31	1562.52
74	21.51	1385.71
75	26.75	1553.57
76	26.34	1463.05
77	23.17	1505.11
78	25.70	1618.47
79	31.63	1738.11
80	14.30	1574.58
81	13.74	1530.04
82	14.39	1463.45
83	75.75	1731.27
84	141.21	1545.66
85	13.56	1501.09
86	89.64	1603.93
87	21.01	1722.82
88	8.92	1424.83
89	8.46	1352.40
90	76.72	1741.31
91	9.19	1418.70
92	236.82	1578.41
93	7.35	1376.06
94	16.23	1597.20
95	22.94	1637.90
96	12.46	1429.02
97	22.62	1663.12
98	18.25	1626.55
99	6.07	1424.23
100	5.42	1411.25
101	29.19	1473.24
102	16.69	1755.09
103	23.77	1878.90
104	17.47	1567.30
105	6.34	1414.35
106	8.78	1646.20
107	12.60	1506.39
108	7.12	1630.46
