 	Area	Mean	IntDen	RawIntDen
1	6.286	779.523	4899.934	292321.000
2	28.630	716.099	20501.760	1223097.000
3	8.817	704.749	6213.703	370698.000
4	8.565	768.928	6586.225	392922.000
5	10.745	728.454	7826.911	466939.000
6	12.706	733.030	9313.682	555637.000
7	12.236	779.696	9540.658	569178.000
8	45.710	745.366	34070.988	2032612.000
9	9.454	719.704	6803.983	405913.000
10	6.638	713.831	4738.280	282677.000
11	254.517	724.814	184477.300	11005574.000
12	37.799	760.821	28758.050	1715652.000
13	21.640	774.952	16769.931	1000463.000
14	8.884	710.808	6314.779	376728.000
15	7.929	694.342	5505.099	328424.000
16	8.029	722.169	5798.353	345919.000
17	11.532	705.017	8130.524	485052.000
18	6.085	707.129	4302.648	256688.000
19	29.719	744.210	22117.415	1319484.000
20	11.449	721.693	8262.342	492916.000
21	9.973	720.539	7186.294	428721.000
22	9.772	694.381	6785.729	404824.000
23	6.135	695.317	4265.738	254486.000
24	341.026	731.157	249343.780	14875388.000
25	7.895	703.108	5551.027	331164.000
26	25.713	720.275	18520.555	1104902.000
27	7.744	752.803	5829.799	347795.000
28	22.612	736.929	16663.558	994117.000
29	12.555	727.374	9132.080	544803.000
30	10.225	714.621	7306.948	435919.000
31	8.700	735.815	6401.272	381888.000
32	8.934	708.270	6327.853	377508.000
33	31.714	714.863	22671.170	1352520.000
34	7.392	715.181	5286.705	315395.000
35	8.532	700.246	5974.456	356425.000
36	21.724	706.347	15344.526	915426.000
37	48.359	747.328	36139.909	2156040.000
38	18.338	723.856	13273.946	791899.000
39	8.750	716.000	6264.894	373752.000
40	7.392	717.329	5302.578	316342.000
41	6.437	687.083	4422.531	263840.000
42	12.622	713.918	9011.007	537580.000
43	11.935	744.588	8886.414	530147.000
44	6.671	686.322	4578.687	273156.000
45	43.766	702.839	30760.459	1835112.000
46	7.945	720.435	5724.046	341486.000
47	5.900	698.739	4122.756	245956.000
48	6.822	696.098	4748.924	283312.000
49	12.555	741.685	9311.754	555522.000
50	8.850	685.525	6067.185	361957.000
51	5.431	717.648	3897.506	232518.000
52	6.604	679.708	4488.993	267805.000
53	12.907	713.661	9211.131	549519.000
54	8.482	717.881	6088.825	363248.000
55	8.482	732.488	6212.714	370639.000
56	11.583	718.547	8322.686	496516.000
57	5.766	694.192	4002.840	238802.000
58	6.621	724.405	4796.327	286140.000
59	8.549	685.314	5858.546	349510.000
