 	Area	Mean	IntDen	RawIntDen
1	9.068	225.423	2044.214	121954.000
2	8.331	182.056	1516.675	90482.000
3	6.604	176.137	1163.261	69398.000
4	5.314	175.013	929.948	55479.000
5	14.382	186.429	2681.210	159956.000
6	8.213	175.047	1437.742	85773.000
7	17.315	184.016	3186.304	190089.000
8	20.366	178.900	3643.476	217363.000
9	9.068	171.192	1552.428	92615.000
10	9.672	196.267	1898.249	113246.000
11	8.381	186.344	1561.765	93172.000
12	7.141	177.411	1266.835	75577.000
13	6.236	190.909	1190.416	71018.000
14	10.812	182.119	1969.002	117467.000
15	23.232	175.382	4074.531	243079.000
16	7.778	168.716	1312.210	78284.000
17	6.638	191.922	1273.942	76001.000
18	7.191	180.781	1299.990	77555.000
19	13.242	185.333	2454.200	146413.000
20	6.520	185.874	1211.989	72305.000
21	10.711	190.623	2041.766	121808.000
22	16.427	186.468	3063.102	182739.000
23	13.594	192.520	2617.145	156134.000
24	21.657	178.111	3857.311	230120.000
25	423.144	180.335	76307.683	4552375.000
26	5.783	171.478	991.650	59160.000
27	7.090	168.648	1195.780	71338.000
28	29.887	182.064	5441.352	324621.000
29	5.699	173.859	990.845	59112.000
30	10.711	177.947	1905.993	113708.000
31	36.290	189.152	6864.360	409515.000
32	7.912	176.282	1394.696	83205.000
33	9.119	179.410	1635.971	97599.000
34	9.990	181.092	1809.158	107931.000
35	20.517	180.855	3710.591	221367.000
36	8.029	187.422	1504.824	89775.000
37	5.716	163.607	935.161	55790.000
38	6.738	175.562	1183.007	70576.000
39	6.001	173.676	1042.205	62176.000
40	5.297	178.389	944.900	56371.000
41	5.833	176.891	1031.846	61558.000
42	5.247	157.300	825.285	49235.000
43	6.453	191.195	1233.863	73610.000
44	5.096	169.362	863.017	51486.000
