 	Area	Mean
1	26.018	1566.668
2	11.170	1344.975
3	17.789	1258.708
4	15.721	1371.585
5	28.178	1403.449
6	13.468	1339.307
7	27.075	1269.772
8	13.974	1316.168
9	42.750	1523.132
10	76.536	1435.610
11	20.823	1450.108
12	17.376	1316.886
13	26.293	1356.467
14	20.134	1400.989
15	55.804	1340.173
16	14.939	1291.843
17	34.751	1380.431
18	271.805	1404.594
19	96.899	1449.693
20	112.206	1423.986
21	246.063	1368.287
22	110.827	1370.868
23	7.860	1222.415
24	54.793	1368.977
25	84.626	1435.666
26	9.561	1256.803
27	9.423	1272.044
28	21.697	1327.803
29	19.076	1171.323
30	131.696	1394.701
31	23.535	1430.879
32	10.067	1227.073
33	5.424	1362.898
34	14.526	1198.541
35	102.139	1448.105
36	28.638	1235.360
37	14.020	1318.026
38	26.385	1390.662
39	62.102	1340.432
40	11.492	1330.244
41	82.236	1378.316
42	39.716	1288.545
43	44.910	1409.321
44	119.607	1321.566
45	160.840	1303.605
46	18.893	1321.591
47	33.372	1526.745
48	7.447	1233.593
49	51.162	1302.469
50	10.756	1273.893
51	21.789	1153.601
52	26.247	1571.704
53	244.822	1389.078
54	26.018	1298.744
55	24.868	1306.956
56	492.494	1368.371
57	55.069	1296.954
58	11.676	1263.362
59	53.184	1423.812
60	15.859	1307.559
61	41.509	1342.221
62	45.783	1313.110
63	26.569	1179.427
64	45.783	1451.792
65	17.697	1305.639
66	24.730	1224.314
67	15.307	1356.018
68	31.580	1444.207
69	20.593	1548.462
70	69.089	1322.948
71	33.234	1455.318
72	92.027	1316.167
73	46.473	1333.041
74	256.958	1385.913
75	20.180	1308.879
76	16.686	1284.410
77	14.434	1307.710
78	20.915	1327.633
79	188.282	1345.985
80	33.418	1170.608
81	5.700	1161.782
82	8.918	1256.351
83	8.918	1222.098
84	59.022	1399.928
85	9.883	1244.479
86	19.628	1317.351
87	14.801	1254.649
88	17.054	1257.235
89	6.114	1229.594
90	13.560	1339.953
91	13.606	1338.486
92	65.549	1436.487
93	28.868	1152.412
94	18.111	1292.480
95	8.780	1313.696
96	12.135	1289.023
97	13.652	1315.357
98	15.905	1283.818
99	34.521	1284.615
100	13.836	1280.076
101	10.251	1389.906
102	17.789	1267.421
103	6.665	1256.124
104	13.285	1275.657
105	15.169	1257.436
106	58.746	1278.678
107	6.160	1332.313
108	19.352	1313.542
109	25.098	1381.960
110	10.894	1284.840
111	6.389	1238.381
112	15.859	1314.458
113	6.068	1219.258
114	11.722	1295.243
115	11.032	1344.362
116	6.435	1217.500
117	8.136	1269.480
118	7.539	1240.646
119	14.112	1373.192
120	9.699	1416.910
121	5.792	1371.278
