 	Area	Mean
1	9.70	164.88
2	85.96	196.85
3	11.95	162.84
4	7.68	147.57
5	8.14	157.34
6	8.92	142.27
7	123.05	168.22
8	10.89	158.96
9	11.12	144.90
10	9.75	149.16
11	1063.18	177.12
12	27.58	168.72
13	18.43	159.21
14	35.39	182.55
15	29.65	163.34
16	31.26	149.15
17	12.14	151.39
18	10.30	153.04
19	36.04	178.99
20	84.72	175.90
21	44.82	169.07
22	23.31	157.82
23	19.31	152.43
24	18.20	163.63
25	284.63	160.03
26	28.73	188.02
27	86.37	177.74
28	11.12	139.95
29	14.34	170.72
30	27.53	174.81
31	15.67	148.86
32	92.39	160.48
33	27.76	171.67
34	25.47	200.69
35	11.54	137.94
36	13.74	148.04
37	21.83	150.09
38	5.15	128.72
39	23.21	166.33
40	31.49	145.73
41	29.37	170.77
42	34.15	169.78
43	8.09	134.11
44	8.78	146.60
45	1291.59	155.17
46	10.85	137.74
47	18.48	148.24
48	29.92	165.20
49	52.59	154.34
50	24.55	133.11
51	11.03	138.63
52	109.17	177.72
53	28.50	189.61
54	30.20	156.40
55	21.42	149.73
56	5.38	134.39
57	13.84	160.37
58	22.57	140.83
59	120.89	160.51
60	8.41	119.01
61	29.42	156.63
62	263.03	150.79
63	27.53	158.95
64	28.68	155.90
65	19.77	139.15
66	12.92	128.00
67	26.66	141.31
68	268.31	145.37
69	22.11	121.16
70	17.65	120.32
71	8.96	119.27
72	13.15	130.98
73	47.48	144.10
74	20.27	132.29
75	134.50	145.35
76	56.54	142.47
77	23.72	132.82
78	5.98	108.94
79	13.24	131.09
80	21.01	124.86
81	78.88	133.65
82	15.95	122.59
83	34.98	145.24
84	32.77	106.34
85	32.22	148.02
86	54.47	131.44
87	28.91	130.10
88	17.65	102.80
89	6.76	112.82
