 	Area	Mean
1	9.97	628.26
2	16.27	647.63
3	43.26	691.84
4	14.89	655.56
5	87.80	656.85
6	7.81	660.25
7	9.88	578.89
8	6.34	562.49
9	55.48	635.27
10	15.86	645.03
11	10.66	617.03
12	13.84	647.25
13	12.87	638.61
14	150.68	644.40
15	24.96	587.83
16	21.83	709.13
17	7.31	598.23
18	16.92	610.78
19	24.36	639.54
20	22.06	659.78
21	7.26	607.25
22	14.80	705.75
23	17.10	562.75
24	20.23	655.70
25	19.26	638.69
26	11.63	560.69
27	16.59	638.37
28	33.10	596.04
29	15.12	592.92
30	11.86	671.84
31	39.39	521.95
32	19.54	564.16
33	16.69	598.15
34	23.26	643.91
35	15.86	599.28
36	13.24	563.89
37	25.33	604.31
38	12.27	642.03
39	5.88	666.15
40	21.60	628.91
41	15.08	627.87
42	18.94	621.71
43	9.84	554.80
44	23.40	612.32
45	20.64	641.70
46	21.47	568.11
47	21.05	581.74
48	12.37	569.87
49	33.23	615.08
50	26.39	528.98
51	59.94	618.78
52	16.41	569.27
53	19.72	595.48
54	22.57	606.79
55	33.46	574.29
56	12.69	535.25
57	19.08	592.18
58	15.63	579.43
59	15.26	569.40
60	25.83	567.01
61	18.16	555.62
62	24.41	611.78
63	14.66	659.62
64	11.31	538.59
65	16.87	586.36
66	24.50	580.90
67	6.02	551.92
68	6.39	537.56
69	22.94	549.30
70	18.62	630.38
71	21.47	598.00
72	60.77	572.93
73	22.57	573.08
74	11.22	580.57
75	22.02	570.84
76	6.44	476.69
77	40.27	604.29
78	15.81	639.33
79	11.91	514.28
80	5.84	492.35
81	25.37	528.28
82	333.17	606.32
83	6.76	499.76
84	13.33	580.82
85	12.23	597.89
86	28.22	613.60
87	18.02	554.88
88	306.65	607.47
89	14.48	497.93
90	28.45	581.25
91	5.84	543.52
92	8.32	538.33
93	9.29	497.37
94	322.00	692.64
95	7.40	597.94
96	24.22	563.66
97	37.00	558.03
98	23.17	565.88
99	18.85	569.62
100	80.35	574.34
101	35.07	527.87
102	775.15	555.81
103	32.22	500.84
104	40.18	613.43
105	9.52	550.34
106	186.86	583.53
107	22.80	727.72
108	15.17	529.70
109	243.81	568.08
110	20.36	497.11
111	34.38	576.11
112	33.97	517.27
113	31.95	542.51
114	8.00	494.98
115	24.45	540.63
116	22.71	513.84
117	21.19	560.18
118	16.82	558.92
119	10.89	455.35
120	9.33	539.40
121	17.10	632.65
