 	Area	Mean	IntDen	RawIntDen
1	8.515	759.707	6469.041	385931.000
2	12.790	759.396	9712.320	579419.000
3	9.504	768.584	7304.736	435787.000
4	9.102	726.392	6611.519	394431.000
5	5.582	741.706	4140.055	246988.000
6	10.175	765.114	7784.754	464424.000
7	5.548	732.106	4061.926	242327.000
8	31.060	801.142	24883.709	1484516.000
9	7.929	750.471	5950.118	354973.000
10	28.311	810.342	22941.845	1368668.000
11	11.348	748.867	8498.135	506983.000
12	12.672	774.423	9813.647	585464.000
13	9.672	818.541	7916.739	472298.000
14	45.191	788.080	35613.979	2124664.000
15	14.516	793.186	11513.918	686899.000
16	15.572	788.579	12279.798	732590.000
17	9.269	753.072	6980.589	416449.000
18	12.136	785.949	9538.127	569027.000
19	18.254	742.553	13554.561	808640.000
20	12.169	737.364	8973.225	535326.000
21	500.703	788.670	394889.130	23558354.000
22	22.864	768.256	17565.095	1047901.000
23	22.176	807.919	17916.698	1068877.000
24	13.678	776.717	10623.880	633801.000
25	14.097	825.855	11642.064	694544.000
26	16.695	717.919	11985.739	715047.000
27	13.443	775.626	10426.941	622052.000
28	34.597	795.526	27522.913	1641966.000
29	12.840	801.456	10290.547	613915.000
30	45.895	760.909	34921.768	2083368.000
31	9.152	761.454	6968.939	415754.000
32	81.816	772.338	63189.709	3769781.000
33	7.090	731.151	5184.154	309277.000
34	19.126	785.070	15014.965	895765.000
35	6.906	780.757	5391.921	321672.000
36	85.705	761.677	65279.533	3894456.000
37	31.362	779.446	24444.993	1458343.000
38	5.666	730.959	4141.329	247064.000
39	11.985	752.994	9024.601	538391.000
40	11.465	780.162	8944.813	533631.000
41	16.645	766.362	12755.961	760997.000
42	9.253	755.915	6994.267	417265.000
43	6.973	756.421	5274.569	314671.000
44	8.783	801.632	7041.033	420055.000
45	5.649	740.944	4185.480	249698.000
46	10.342	762.809	7889.166	470653.000
47	7.711	758.689	5849.947	348997.000
48	12.086	773.652	9349.989	557803.000
49	9.471	774.706	7336.953	437709.000
50	7.526	760.220	5721.582	341339.000
51	5.464	747.236	4083.248	243599.000
52	5.850	738.097	4317.868	257596.000
53	6.655	751.562	5001.329	298370.000
54	6.872	761.159	5231.054	312075.000
