 	Area	Mean
1	47.81	1640.60
2	5.75	1401.17
3	39.07	1557.80
4	8.09	1420.82
5	29.56	1496.26
6	13.28	1486.16
7	25.10	1471.86
8	11.54	1409.78
9	26.16	1612.61
10	32.68	1545.95
11	22.02	1515.05
12	30.94	1581.18
13	11.81	1463.07
14	16.55	1386.15
15	23.63	1488.75
16	6.62	1278.10
17	6.90	1382.01
18	13.15	1531.13
19	88.03	1637.18
20	8.60	1412.03
21	15.49	1393.90
22	29.37	1613.92
23	10.99	1414.44
24	57.64	1684.72
25	27.17	1661.77
26	11.77	1472.45
27	22.34	1635.33
28	20.13	1429.30
29	6.11	1330.92
30	19.77	1621.20
31	35.17	1882.90
32	2182.35	1699.63
33	17.01	1462.25
34	34.98	1531.41
35	22.75	1632.23
36	31.07	1591.64
37	121.63	1511.62
38	25.19	1558.86
39	34.11	1496.28
40	30.80	1725.21
41	28.59	1819.18
42	20.18	1464.94
43	40.41	1605.21
44	16.27	1411.94
45	63.21	1630.81
46	92.67	1722.43
47	5.52	1296.09
48	41.00	1480.91
49	22.39	1628.91
50	39.49	1482.38
51	49.00	1587.43
52	17.01	1600.82
53	5.29	1296.17
54	20.64	1526.19
55	227.35	1532.41
56	18.30	1433.94
57	28.45	1425.77
58	77.73	1606.72
59	58.56	1633.56
60	12.73	1434.52
61	8.92	1373.86
62	23.21	1615.10
63	21.51	1696.77
64	50.75	1542.39
65	28.45	1774.30
66	52.72	1610.32
67	44.82	1720.51
68	55.44	1419.03
69	38.75	1635.74
70	41.83	1604.54
71	16.18	1432.76
72	124.99	1787.72
73	17.05	1611.37
74	46.56	1680.50
75	8.14	1398.66
76	6.71	1475.35
77	7.81	1555.71
78	22.62	1660.52
79	9.47	1608.67
80	8.04	1547.51
