 	Area	Mean
1	27.672	6667.465
2	900.547	7253.466
3	5.424	6239.407
4	405.432	7401.363
5	187.363	8288.571
6	99.289	7151.805
7	12.779	8904.014
8	18.479	7120.629
9	20.961	7075.886
10	17.146	6787.166
11	11.400	6373.117
12	10.664	6734.056
13	26.661	7414.447
14	42.382	7439.983
15	22.800	7471.222
16	5.608	6383.279
17	26.799	6159.508
18	8.918	6618.979
19	9.837	6433.313
20	45.002	8052.828
21	51.483	7375.436
22	46.887	6341.581
23	191.132	7029.747
24	10.435	6877.084
25	85.453	7481.470
26	19.582	8524.528
27	139.189	7487.285
28	16.502	7330.669
29	9.285	6358.436
30	89.039	7512.278
31	174.906	8218.676
32	30.568	6980.747
33	8.366	6920.610
34	96.991	7560.979
35	16.364	6895.539
36	25.512	7377.798
37	38.659	7091.881
38	26.431	7027.706
39	146.912	7726.315
40	24.087	8642.101
41	55.850	7820.258
42	53.138	7116.656
43	12.089	6862.331
44	32.959	7197.318
45	17.605	7432.634
46	14.710	6631.716
47	109.172	7322.649
48	21.237	7933.684
49	18.709	6645.084
50	31.212	8063.804
51	18.433	7284.925
52	74.513	7948.846
53	23.030	7206.341
54	44.496	6897.027
55	28.592	6832.441
56	27.305	7379.295
57	22.524	7169.553
58	24.593	7664.028
59	14.618	6816.553
60	21.559	6379.940
61	31.947	7186.587
62	18.985	7529.748
63	12.733	6896.177
64	22.524	7501.076
65	23.995	6594.830
66	256.682	7331.917
67	10.021	6079.821
68	9.883	6894.623
69	24.776	6796.835
70	11.814	6565.642
71	65.871	7331.141
72	28.913	7180.405
73	5.838	6460.780
74	9.837	7195.654
75	26.385	7125.263
76	15.767	7874.364
77	16.226	6534.025
78	57.321	6805.784
79	18.893	7287.513
80	12.503	6302.279
81	25.696	7195.050
82	47.530	7475.649
83	6.895	6581.233
84	16.686	7244.019
85	29.143	7250.421
86	14.893	6120.256
87	23.351	7549.246
88	9.331	6851.719
89	16.456	6827.603
90	40.451	7749.491
91	13.377	7641.254
92	9.883	6453.953
93	19.766	7595.356
94	9.148	6131.276
95	7.814	6553.500
96	7.079	6262.312
97	6.803	6536.797
98	5.378	6611.248
99	6.068	6533.530
