 	Area	Mean	IntDen	RawIntDen
1	5.599	1161.707	6503.890	388010.000
2	7.224	1217.258	8794.071	524638.000
3	919.170	1200.424	1103394.251	65826457.000
4	12.823	1224.616	15703.320	936831.000
5	9.940	1201.624	11944.102	712563.000
6	8.515	1216.961	10362.642	618216.000
7	8.750	1241.523	10863.143	648075.000
8	10.895	1259.660	13724.513	818779.000
9	6.219	1193.973	7425.038	442964.000
10	109.574	1259.220	137978.136	8231520.000
11	7.107	1220.847	8676.753	517639.000
12	9.957	1221.658	12163.720	725665.000
13	79.637	1223.164	97409.193	5811252.000
14	7.275	1148.062	8351.902	498259.000
15	6.554	1201.013	7871.448	469596.000
16	10.460	1151.979	12049.234	718835.000
17	8.230	1255.505	10333.090	616453.000
18	8.264	1260.773	10418.711	621561.000
19	5.850	1221.011	7142.914	426133.000
20	8.767	1213.556	10638.782	634690.000
21	7.141	1238.425	8843.201	527569.000
22	14.600	1180.690	17237.897	1028381.000
23	88.622	1204.569	106750.800	6368555.000
24	7.459	1228.672	9164.867	546759.000
25	6.420	1114.642	7155.904	426908.000
26	8.331	1165.087	9706.101	579048.000
27	7.509	1226.879	9213.193	549642.000
28	6.805	1195.640	8136.860	485430.000
29	31.412	1223.257	38425.330	2292384.000
30	7.895	1212.316	9571.216	571001.000
31	32.468	1174.812	38144.178	2275611.000
32	8.582	1244.799	10683.151	637337.000
33	12.655	1201.015	15199.366	906766.000
34	6.772	1218.252	8249.904	492174.000
35	5.900	1170.534	6906.483	412028.000
36	8.381	1260.654	10565.648	630327.000
37	6.319	1181.281	7464.915	445343.000
38	6.889	1179.253	8124.171	484673.000
39	5.548	1185.713	6578.666	392471.000
