 	Area	Mean	Min	Max	IntDen	RawIntDen
1	32.049	794.994	498	1243	25478.967	1520028.000
2	11.683	624.389	499	837	7294.880	435199.000
3	11.046	681.300	478	950	7525.829	448977.000
4	13.393	712.891	499	924	9547.732	569600.000
5	19.059	699.752	487	1160	13336.284	795618.000
6	41.436	737.372	493	1152	30553.815	1822784.000
7	9.202	673.716	496	969	6199.824	369870.000
8	125.783	708.388	429	1331	89103.387	5315743.000
9	18.924	666.311	482	1062	12609.594	752265.000
10	8.582	722.170	499	1015	6197.829	369751.000
11	10.393	686.826	496	971	7137.868	425832.000
12	27.021	690.950	497	1261	18669.889	1113811.000
13	31.161	670.711	491	1002	20899.945	1246852.000
14	18.841	715.473	499	1144	13480.003	804192.000
15	20.098	698.351	499	1113	14035.350	837323.000
16	9.973	794.390	499	1120	7922.841	472662.000
17	13.829	618.731	499	861	8556.300	510453.000
18	112.910	730.078	480	1209	82433.083	4917805.000
19	18.673	668.235	489	1019	12477.994	744414.000
20	23.232	719.119	494	1101	16706.838	996699.000
21	6.386	627.806	499	806	4009.410	239194.000
22	14.399	686.823	499	1024	9889.362	589981.000
23	25.696	587.558	448	850	15098.139	900727.000
24	7.761	641.948	492	854	4982.086	297222.000
25	18.187	671.042	488	1010	12204.217	728081.000
26	33.960	683.912	482	1065	23225.763	1385606.000
27	38.989	772.255	482	1170	30109.282	1796264.000
28	13.812	707.563	499	1016	9772.881	583032.000
29	10.091	738.186	499	1009	7448.907	444388.000
30	25.462	719.259	459	1066	18313.592	1092555.000
31	43.883	664.010	479	1010	29138.987	1738378.000
32	22.193	676.877	495	1097	15022.005	896185.000
33	31.412	710.932	454	1148	22332.004	1332286.000
34	20.869	678.359	499	947	14156.608	844557.000
35	43.330	717.951	474	1100	31108.978	1855904.000
36	11.968	670.976	499	948	8030.370	479077.000
37	12.940	643.697	452	984	8329.692	496934.000
38	11.583	660.281	499	919	7647.807	456254.000
39	5.515	582.283	499	713	3211.146	191571.000
40	11.717	664.738	486	874	7788.576	464652.000
41	11.147	689.944	501	968	7690.701	458813.000
42	30.088	636.196	483	948	19141.929	1141972.000
43	11.482	638.143	494	861	7327.214	437128.000
44	15.488	705.719	499	900	10930.343	652084.000
45	7.895	638.588	499	823	5041.642	300775.000
46	24.724	645.054	490	950	15948.450	951455.000
47	10.510	613.073	484	813	6443.328	384397.000
48	9.437	683.519	499	969	6450.435	384821.000
49	13.259	600.408	420	825	7960.740	474923.000
50	7.124	628.169	502	787	4475.030	266972.000
51	6.789	619.207	499	767	4203.600	250779.000
52	7.074	636.737	499	811	4504.045	268703.000
