 	Area	Mean
1	185.25	506.59
2	261.37	515.17
3	6.67	558.34
4	5.47	434.49
5	9.47	509.06
6	6.34	468.23
7	8.60	479.25
8	21.97	420.14
9	5.19	474.81
10	9.42	512.46
11	22.20	504.71
12	29.83	494.60
13	10.43	505.06
14	479.35	479.02
15	14.53	459.28
16	18.20	509.69
17	12.50	455.81
18	52.36	448.64
19	6.99	466.24
20	221.29	461.77
21	24.32	474.29
22	10.85	507.39
23	174.45	482.09
24	6.67	475.61
25	11.54	424.31
26	18.30	519.57
27	11.95	451.24
28	12.82	417.47
29	7.86	386.96
30	12.92	476.57
31	10.66	425.34
32	15.67	401.22
33	17.84	456.02
34	92.99	458.81
35	43.71	517.33
36	82.97	466.47
37	5.42	385.10
38	24.91	470.51
39	713.74	483.73
40	11.63	458.29
41	109.91	517.60
42	17.97	420.88
43	22.39	445.19
44	33.37	418.30
45	9.24	403.82
46	15.67	471.67
47	23.17	462.73
48	19.17	471.59
49	20.36	477.84
50	19.58	511.78
51	19.67	469.19
52	28.96	440.38
53	31.99	454.45
54	33.51	519.22
55	26.29	426.67
56	9.42	427.42
57	81.55	468.05
58	20.82	428.81
59	6.21	394.59
60	16.92	399.54
61	5.10	389.74
62	20.04	481.25
63	25.19	451.11
64	36.91	426.91
65	156.11	436.89
66	322.55	423.73
67	16.73	450.25
68	50.06	418.43
69	5.01	429.62
70	59.71	417.37
71	10.25	413.57
72	16.92	474.43
73	19.31	414.02
74	21.51	380.04
75	26.75	379.34
76	26.34	379.77
77	23.17	397.06
78	25.70	443.26
79	31.63	445.02
80	14.30	424.70
81	13.74	430.72
82	14.39	391.16
83	75.75	443.35
84	141.21	411.53
85	13.56	427.72
86	89.64	430.74
87	21.01	442.48
88	8.92	383.91
89	8.46	343.97
90	76.72	471.06
91	9.19	378.61
92	236.82	414.00
93	7.35	352.74
94	16.23	415.41
95	22.94	450.80
96	12.46	363.77
97	22.62	410.27
98	18.25	419.35
99	6.07	370.23
100	5.42	374.81
101	29.19	361.45
102	16.69	453.29
103	23.77	500.62
104	17.47	398.91
105	6.34	373.40
106	8.78	423.38
107	12.60	400.74
108	7.12	424.69
