 	Area	Mean
1	199.91	635.54
2	10.66	707.29
3	15.17	948.46
4	6.71	661.88
5	8.83	551.06
6	16.09	562.47
7	14.34	595.60
8	23.03	693.68
9	13.33	716.78
10	15.86	649.34
11	33.74	621.08
12	5.84	587.26
13	19.58	627.99
14	25.14	775.95
15	29.33	668.15
16	20.00	627.15
17	17.01	646.96
18	19.54	617.47
19	10.43	552.48
20	46.43	625.95
21	16.64	644.46
22	22.98	561.54
23	88.85	683.98
24	17.74	734.26
25	13.10	584.69
26	7.08	568.28
27	30.15	600.39
28	9.06	577.45
29	5.24	755.49
30	35.62	653.92
31	16.87	605.71
32	38.57	663.80
33	5.24	584.11
34	103.52	623.74
35	17.47	668.04
36	24.68	580.85
37	16.87	536.20
38	103.06	624.15
39	17.42	587.03
40	18.94	604.13
41	25.97	580.08
42	16.96	525.41
43	11.22	550.96
44	12.41	590.19
45	270.29	589.04
46	23.40	531.21
47	12.50	596.36
48	79.11	592.86
49	47.25	577.41
50	58.84	633.29
51	11.54	556.95
52	7.63	557.16
53	7.12	604.03
54	20.46	597.42
55	16.09	695.26
56	7.81	516.29
57	31.67	625.35
58	9.88	503.03
59	31.81	528.12
60	30.75	532.61
61	26.43	610.49
62	1072.79	591.33
63	119.93	583.04
64	12.23	558.21
65	8.50	560.63
66	48.54	543.43
67	51.58	590.06
68	37.33	583.16
69	23.58	619.91
70	27.86	517.85
71	17.74	564.45
72	15.35	627.69
73	13.10	592.76
74	118.69	559.90
75	24.41	568.00
76	36.04	604.21
77	6.21	488.83
78	9.88	550.64
79	25.60	628.10
80	5.01	512.88
81	391.55	595.50
82	24.50	569.11
83	34.34	505.91
84	13.01	481.55
85	66.06	538.86
86	31.49	539.21
87	10.07	534.72
88	24.82	533.80
89	50.33	522.57
90	32.54	530.91
91	15.26	520.44
92	28.68	527.34
93	12.04	508.07
94	21.93	484.00
95	33.65	538.40
96	28.18	552.19
97	11.58	526.00
98	84.35	541.89
99	18.02	445.41
100	5.33	447.62
101	31.58	545.18
102	5.75	594.64
