 	Area	Mean	IntDen	RawIntDen
1	10.678	792.137	8458.040	504591.000
2	10.292	780.941	8037.427	479498.000
3	9.990	793.872	7930.987	473148.000
4	19.729	828.292	16341.439	974900.000
5	26.015	766.968	19952.597	1190335.000
6	15.505	808.823	12540.802	748161.000
7	8.666	764.737	6627.242	395369.000
8	77.056	798.503	61529.198	3670718.000
9	9.236	746.332	6893.090	411229.000
10	12.773	778.129	9938.860	592934.000
11	8.096	768.106	6218.681	370995.000
12	10.409	755.591	7865.179	469222.000
13	9.722	775.231	7536.841	449634.000
14	22.461	787.749	17693.862	1055583.000
15	18.723	791.474	14819.032	884076.000
16	20.617	790.107	16290.013	971832.000
17	5.749	772.560	4441.774	264988.000
18	6.588	718.585	4733.704	282404.000
19	6.705	807.358	5413.225	322943.000
20	8.683	809.102	7025.277	419115.000
21	9.454	756.697	7153.709	426777.000
22	76.570	810.671	62072.745	3703145.000
23	20.785	778.874	16188.971	965804.000
24	8.314	783.188	6511.449	388461.000
25	6.085	778.733	4738.330	282680.000
26	8.767	778.629	6825.941	407223.000
