 	Area	Mean	Min	Max	IntDen	RawIntDen
1	6.571	553.209	452	731	3635.011	216858.000
2	27.406	632.747	456	976	17341.169	1034542.000
3	9.202	601.501	456	847	5535.271	330224.000
4	32.787	651.829	449	974	21371.398	1274978.000
5	20.550	589.669	440	889	12117.942	722934.000
6	12.086	700.907	456	985	8470.830	505354.000
7	11.633	581.925	454	745	6769.503	403856.000
8	48.174	668.580	447	992	32208.509	1921500.000
9	15.019	690.000	441	1055	10363.044	618240.000
10	22.361	637.599	453	900	14257.181	850557.000
11	24.858	872.305	456	1447	21684.029	1293629.000
12	161.168	661.506	380	1133	106613.837	6360384.000
13	29.669	642.911	454	978	19074.545	1137952.000
14	12.102	672.231	456	958	8135.536	485351.000
15	6.353	623.966	456	892	3963.968	236483.000
16	17.382	622.738	447	892	10824.657	645779.000
17	11.046	607.413	451	808	6709.645	400285.000
18	17.651	599.108	454	811	10574.599	630861.000
19	10.644	683.789	456	938	7278.235	434206.000
20	23.014	658.859	457	994	15163.293	904614.000
21	10.845	643.490	456	861	6978.728	416338.000
22	121.811	659.098	444	1057	80285.128	4789662.000
23	11.884	652.001	454	927	7748.631	462269.000
24	30.893	640.028	413	1089	19772.186	1179572.000
25	11.784	702.481	456	940	8277.897	493844.000
26	15.488	653.329	456	1011	10118.920	603676.000
27	25.596	684.449	456	1042	17519.032	1045153.000
28	11.030	609.465	456	812	6722.099	401028.000
29	26.501	593.657	451	877	15732.503	938572.000
30	23.283	684.677	447	1008	15941.092	951016.000
31	37.430	644.858	441	984	24137.005	1439969.000
32	23.551	655.088	432	965	15427.868	920398.000
33	19.746	641.656	453	968	12670.038	755871.000
34	38.922	639.760	447	993	24900.572	1485522.000
35	43.112	602.163	443	875	25960.628	1548763.000
36	12.320	692.574	458	969	8532.648	509042.000
37	162.878	625.812	434	1016	101930.939	6081011.000
38	12.605	644.570	456	851	8124.909	484717.000
39	7.409	613.380	456	839	4544.459	271114.000
40	6.286	561.709	457	694	3530.800	210641.000
41	12.069	560.789	389	856	6768.028	403768.000
42	8.649	571.256	445	742	4940.951	294768.000
43	7.962	560.585	456	743	4463.397	266278.000
44	30.541	573.216	438	822	17506.410	1044400.000
