 	Area	Mean
1	35.62	1642.25
2	83.80	1816.70
3	802.13	1651.91
4	20.78	1789.55
5	11.86	1608.19
6	15.45	1582.38
7	15.86	1601.63
8	12.73	1426.54
9	11.95	1553.03
10	110.14	1672.69
11	23.21	1576.76
12	40.41	1910.16
13	67.20	1710.51
14	8.96	1485.10
15	30.29	1668.73
16	43.53	2218.70
17	315.98	1856.46
18	13.47	1441.12
19	6.76	1522.99
20	7.03	1415.09
21	10.30	1497.91
22	32.41	1569.47
23	60.58	1644.00
24	25.47	1603.62
25	23.72	1682.10
26	544.02	1650.86
27	11.81	1478.50
28	20.50	1704.45
29	27.21	1670.95
30	21.37	1679.71
31	54.79	1673.54
32	29.33	1486.04
33	7.17	1525.50
34	64.35	1860.05
35	9.75	1613.75
36	33.37	1662.26
37	46.75	1710.56
38	6.71	1309.71
39	25.42	1632.14
40	21.88	1801.05
41	37.42	1684.62
42	66.51	1619.82
43	14.85	1665.23
44	119.88	1658.83
45	41.74	1751.38
46	84.35	1883.17
47	22.39	1613.05
48	452.59	1796.88
49	148.75	1798.81
50	13.93	1537.17
51	54.43	1726.96
52	20.46	1563.18
53	7.35	1456.87
54	60.63	1747.24
55	64.91	1788.68
56	408.93	1572.47
57	21.74	1867.20
58	39.67	1756.97
59	26.06	1751.60
60	65.73	1639.87
61	24.32	1655.33
62	99.70	1724.07
63	52.54	1693.79
64	16.82	1459.89
65	28.96	1554.85
66	27.63	1622.39
67	54.89	1746.98
68	74.33	1782.21
69	37.37	1690.19
70	38.80	1537.61
71	43.53	1788.33
72	16.73	1697.13
73	54.43	1729.14
74	8.87	1329.64
75	9.38	1840.00
