 	Area	Mean
1	7.125	3223.652
2	17.697	3681.101
3	5.516	3232.317
4	5.056	3466.291
5	45.829	3948.336
6	211.726	3754.752
7	912.268	3801.194
8	64.400	3998.759
9	21.559	3536.603
10	19.766	3579.035
11	13.606	3332.260
12	19.306	4011.843
13	50.288	3657.229
14	55.621	3462.627
15	21.789	3457.681
16	190.305	3751.534
17	35.671	3643.997
18	21.743	3454.920
19	31.626	3839.374
20	21.145	4106.285
21	8.320	3263.519
22	26.983	4002.661
23	32.361	3469.773
24	23.811	3943.481
25	69.641	3928.010
26	44.404	3790.800
27	31.534	3371.641
28	191.132	3679.546
29	13.377	3389.103
30	25.328	3559.492
31	18.571	3921.101
32	17.422	3424.905
33	33.096	4045.510
34	120.848	3644.512
35	37.509	3516.452
36	27.902	4096.229
37	75.754	3704.226
38	19.490	3648.776
39	20.134	3680.808
40	20.455	3513.222
41	12.871	3290.471
42	22.018	3365.975
43	7.355	3378.412
44	5.102	3144.324
45	20.639	3432.053
46	1221.675	3769.266
47	48.082	3865.465
48	164.103	3648.137
49	5.654	3073.691
50	18.387	3463.435
51	8.872	3320.223
52	15.491	3754.582
53	79.661	3645.110
54	12.319	3177.746
55	16.226	3712.238
56	16.318	3546.817
57	23.030	3711.347
58	6.068	3146.326
59	20.134	3578.055
60	16.732	3511.308
61	10.343	3391.316
62	11.538	3449.522
63	12.917	3582.484
64	24.501	4015.030
65	131.972	3799.659
66	16.686	3460.441
67	14.158	3655.539
68	13.285	3474.740
69	7.539	3231.872
70	24.684	3347.818
71	27.580	3886.810
72	19.490	3734.809
73	33.096	3602.446
74	36.636	3782.442
75	15.399	3415.254
76	21.880	3475.029
77	14.572	3589.612
78	11.630	3294.047
79	66.101	3752.769
80	14.526	3408.335
81	20.685	3595.464
82	9.331	3341.768
83	8.366	3306.418
84	42.888	3646.693
85	38.842	3576.072
86	20.042	3430.443
87	12.779	3441.367
88	53.460	3254.375
89	7.401	3437.553
90	10.113	3324.932
91	74.237	3443.682
92	8.596	3326.674
93	16.135	3527.359
94	10.940	3437.311
95	18.525	3571.993
96	11.630	3443.976
97	6.711	3384.370
98	9.607	3265.885
99	14.250	3498.652
100	40.865	3718.457
101	16.272	3632.531
102	35.533	3424.728
103	12.227	3437.816
104	6.068	3190.811
105	13.698	3463.446
106	17.284	3123.928
107	8.090	3310.852
108	11.354	3443.425
