 	Area	Mean
1	1225.582	1273.842
2	14.572	1062.994
3	103.105	1170.938
4	28.684	1196.473
5	84.994	1097.846
6	6.160	980.821
7	7.309	1048.610
8	315.382	1376.967
9	46.887	1160.875
10	260.175	1264.730
11	36.268	1082.101
12	22.662	1066.781
13	276.402	1325.234
14	104.116	1186.328
15	21.375	1093.325
16	143.740	1254.346
17	42.152	1049.292
18	24.087	1090.084
19	36.222	1298.014
20	11.952	925.554
21	30.063	1055.979
22	182.628	1240.997
23	29.005	1209.246
24	41.968	1267.111
25	34.154	1089.563
26	63.205	1097.921
27	74.283	1064.850
28	301.822	1338.856
29	26.523	1297.438
30	10.205	1002.581
31	58.057	1205.937
32	38.980	1216.625
33	91.567	1062.058
34	21.467	1094.690
35	21.605	1051.617
36	28.638	1265.016
37	32.177	1178.926
38	20.272	995.560
39	27.259	1199.649
40	114.367	1211.820
41	28.592	1003.453
42	150.681	1069.869
43	33.280	1046.548
44	23.214	1163.390
45	14.480	1146.095
46	17.835	1143.693
47	14.572	1050.972
48	34.843	1017.719
49	22.616	1055.722
50	93.865	1121.543
51	8.550	937.919
52	90.234	1142.690
53	5.608	965.066
54	10.297	937.125
55	29.051	1233.799
56	35.441	1106.339
57	14.296	971.707
58	17.284	1021.761
59	32.913	1190.855
60	30.844	1192.574
61	13.882	1085.841
62	8.826	1233.844
63	21.651	1200.335
64	9.837	1009.467
65	7.493	1127.411
