 	Area	Mean
1	11.308	1269.630
2	5.286	1068.139
3	19.720	1416.634
4	19.260	1096.258
5	104.254	1347.796
6	60.631	1321.088
7	6.849	1088.040
8	25.098	1270.403
9	19.858	1356.370
10	34.200	1279.695
11	33.602	1171.733
12	27.764	1203.276
13	27.580	1187.197
14	21.697	1070.284
15	41.141	1182.893
16	277.689	1363.261
17	167.643	1397.795
18	32.775	1306.523
19	199.866	1249.163
20	59.206	1268.313
21	18.479	1230.015
22	47.898	1111.129
23	109.862	1260.862
24	55.437	1264.017
25	17.651	1284.453
26	34.567	1393.177
27	33.188	1227.781
28	134.684	1439.603
29	596.059	1225.284
30	24.776	1231.944
31	36.774	1199.854
32	146.084	1199.426
33	18.663	1170.456
34	55.758	1313.469
35	87.200	1194.469
36	30.201	1163.764
37	26.109	1210.167
38	9.929	1278.583
39	13.560	1198.447
40	48.771	1215.482
41	26.201	1143.735
42	32.775	1171.860
43	59.987	1125.168
44	23.214	1232.307
45	32.315	1038.751
46	9.010	967.301
47	73.640	1263.073
48	28.638	1152.180
49	32.453	1230.296
50	30.247	1248.418
51	29.097	1132.934
52	14.112	1141.990
53	9.561	1200.490
54	7.033	959.562
55	8.550	1359.780
56	117.493	1313.737
57	635.912	1242.894
58	17.514	1189.331
59	12.963	1012.092
60	54.839	1184.826
61	45.370	1134.615
62	15.767	1227.726
63	22.570	1025.220
64	23.811	1075.027
65	22.386	1293.021
66	87.890	1138.450
67	74.789	1153.464
68	95.566	1130.629
69	58.838	1224.500
70	20.088	1307.778
71	63.849	1424.405
72	100.531	1256.850
73	10.572	1018.274
74	22.754	1209.362
75	8.872	979.083
76	34.751	1117.899
77	39.026	1072.333
78	11.078	1326.037
79	17.560	1144.029
80	28.040	1238.477
81	49.185	1238.696
82	31.212	1238.091
83	27.994	1146.404
84	7.677	1204.503
