 	Area	Mean
1	5.102	2409.441
2	199.544	2746.742
3	18.387	2478.955
4	16.135	2904.279
5	345.307	2864.308
6	42.796	2875.811
7	30.201	2868.033
8	207.175	2637.946
9	10.527	2725.354
10	74.375	2516.651
11	62.056	2424.640
12	223.263	2687.433
13	343.192	2817.647
14	22.156	2491.220
15	29.879	2702.974
16	34.384	2486.853
17	62.148	2757.090
18	24.225	2355.613
19	32.591	2507.049
20	11.906	2662.181
21	1089.886	2857.732
22	31.350	2419.981
23	210.117	2894.141
24	40.589	2323.687
25	37.509	2771.933
26	35.441	2689.414
27	52.219	2479.857
28	106.690	3132.796
29	27.029	3452.303
30	36.958	2945.241
31	5.378	2018.436
32	365.578	2766.762
33	21.743	2675.482
34	26.983	2477.768
35	65.412	2760.790
36	24.179	2587.707
37	6.114	2074.248
38	37.785	2794.572
39	158.036	2910.371
40	28.454	2327.570
41	42.244	2703.354
42	55.758	2674.511
43	24.455	2740.289
44	105.955	2820.464
45	32.821	2841.578
46	17.054	2397.679
47	141.901	2250.533
48	52.725	2677.993
49	30.017	2395.168
50	20.455	2602.683
51	20.501	2657.126
52	31.763	2452.518
53	12.779	2298.212
54	26.707	2216.392
55	8.734	2505.863
56	60.861	3397.039
57	5.838	2028.362
58	27.626	2455.988
59	16.778	2140.652
60	17.835	2496.595
61	7.723	2467.327
62	6.022	2417.344
