 	Area	Mean
1	100.301	1417.033
2	12.733	1081.946
3	321.955	1145.669
4	23.995	1368.006
5	38.796	1292.622
6	14.572	1138.801
7	7.860	1006.380
8	23.168	1177.169
9	145.027	1172.775
10	33.280	1262.164
11	31.074	1132.016
12	330.827	1333.716
13	39.118	1113.128
14	366.774	1227.184
15	48.404	1227.969
16	69.687	1132.515
17	25.834	1088.724
18	112.666	1220.911
19	27.580	1162.918
20	35.073	1065.429
21	178.675	1087.952
22	202.808	1115.870
23	61.826	1235.532
24	32.269	1190.697
25	36.360	1256.444
26	17.284	963.633
27	24.409	1117.492
28	21.375	1232.927
29	145.579	1195.313
30	192.741	1207.532
31	33.648	1307.575
32	22.846	1104.123
33	97.589	1228.533
34	100.806	1179.342
35	32.591	991.622
36	196.648	1210.969
37	21.237	1059.991
38	26.339	1088.597
39	31.672	1131.048
40	20.180	1099.836
41	45.600	1111.911
42	7.309	1288.384
43	28.270	1097.727
44	22.248	1104.531
45	58.930	1158.272
46	32.913	1046.811
47	28.913	1090.750
48	35.855	1228.685
49	25.604	1328.727
50	77.869	1133.697
51	29.557	1157.621
52	24.133	1119.840
53	30.155	1106.098
54	84.534	1134.480
55	39.578	1133.812
56	60.907	1147.520
57	234.296	1452.536
58	32.913	1281.278
59	35.946	1091.260
60	56.586	1170.554
61	130.409	1169.335
62	10.113	914.541
63	21.559	1172.529
64	26.431	1257.871
65	23.259	1237.731
66	53.552	1029.674
67	98.048	1103.175
68	25.006	1020.594
69	11.262	894.449
70	17.651	1299.721
71	8.918	949.887
