 	Area	Mean
1	11.584	3924.790
2	77.225	3408.068
3	10.481	3724.075
4	12.917	3469.014
5	37.417	3400.002
6	21.467	3077.415
7	542.875	4040.865
8	161.575	3100.787
9	5.930	2742.752
10	503.297	3398.615
11	33.832	2823.837
12	25.098	3320.170
13	22.708	3644.150
14	45.416	3672.887
15	132.616	3354.851
16	35.809	3656.492
17	5.930	2793.767
18	21.880	3387.849
19	38.199	3505.659
20	69.687	3331.625
21	22.248	3139.554
22	67.020	3895.243
23	17.284	3637.872
24	29.005	3130.588
25	8.136	3511.034
26	20.364	2625.074
27	160.748	3399.502
28	185.294	3175.664
29	94.325	3266.372
30	619.962	3599.889
31	32.085	3112.966
32	26.937	3182.676
33	234.112	3307.984
34	55.988	2722.825
35	41.463	3696.451
36	27.121	2741.963
37	47.117	3324.831
38	13.331	2967.703
39	22.202	3183.741
40	51.621	3210.385
41	20.777	3096.398
42	181.387	3611.117
43	40.773	3615.719
44	34.705	2370.714
45	48.312	3062.076
46	27.718	3089.255
47	50.288	3343.891
48	186.995	2849.818
49	91.705	3381.592
50	28.913	2612.814
51	23.765	2979.482
52	9.653	2878.276
53	155.737	3137.890
54	31.626	3105.827
55	38.015	3258.626
56	54.793	2630.067
57	20.272	3325.694
58	7.814	2761.112
59	17.468	2959.566
