 	Area	Mean
1	12.871	3014.914
2	39.854	4172.085
3	92.946	3472.391
4	8.366	2564.863
5	713.827	3421.067
6	60.907	3421.755
7	24.225	3154.254
8	292.628	3311.881
9	23.397	3674.758
10	280.309	3123.127
11	72.858	3015.702
12	125.537	3101.042
13	41.509	2971.977
14	25.926	3167.574
15	5.562	2509.355
16	59.390	3367.764
17	33.188	2792.429
18	28.086	3463.753
19	64.400	3249.594
20	78.696	2938.744
21	1506.856	3366.960
22	23.397	3108.625
23	125.583	3241.035
24	35.257	2644.635
25	6.573	2618.469
26	29.511	3318.966
27	68.997	3609.644
28	31.763	4620.140
29	21.926	3004.486
30	74.789	3253.048
31	5.608	2685.803
32	37.280	2785.338
33	59.114	3290.544
34	16.456	3288.645
35	221.609	3328.156
36	57.183	2905.840
37	29.511	2976.464
38	21.053	4219.956
39	19.582	3017.446
40	24.087	3221.401
41	27.902	3203.015
42	25.420	2630.718
43	24.730	3152.483
44	36.590	4082.781
45	41.325	2562.749
46	31.809	2978.928
47	6.757	2469.782
48	58.608	3887.004
49	15.813	2907.049
50	27.764	2827.262
51	43.255	2840.326
52	10.618	2855.810
53	19.766	2850.581
54	15.077	3253.832
55	25.696	2471.782
56	10.067	2894.968
57	15.813	3139.177
