 	Area	Mean
1	64.998	574.231
2	16.778	539.238
3	27.994	572.663
4	15.215	630.601
5	306.005	644.102
6	793.718	620.282
7	15.445	679.613
8	82.695	611.986
9	8.688	574.212
10	13.009	539.004
11	14.112	568.046
12	37.509	543.091
13	30.614	557.808
14	18.249	567.340
15	28.270	584.551
16	7.631	509.024
17	17.330	536.753
18	30.109	616.904
19	36.130	566.385
20	44.496	600.127
21	32.407	567.725
22	22.018	582.002
23	57.965	574.720
24	35.211	575.025
25	546.092	639.290
26	52.633	617.202
27	12.457	537.251
28	27.764	631.834
29	31.304	494.918
30	12.273	617.820
31	5.976	496.946
32	26.983	567.480
33	360.614	587.947
34	20.455	555.380
35	31.304	502.235
36	45.508	516.872
37	22.340	649.827
38	31.350	522.296
39	12.733	534.300
40	18.065	564.936
41	38.980	502.903
42	504.170	571.738
43	9.837	505.346
44	16.778	538.115
45	19.628	580.550
46	20.180	508.647
47	27.856	525.437
48	8.734	550.232
49	6.252	463.647
50	30.798	532.752
51	23.857	518.954
52	15.399	544.546
53	34.659	602.081
54	64.860	637.731
55	46.933	555.231
56	31.809	481.231
57	22.478	541.006
58	77.317	600.775
59	6.619	487.021
60	37.831	556.045
61	24.455	562.462
62	17.238	560.243
63	30.063	519.602
64	9.975	499.180
65	44.359	555.998
66	11.952	499.673
67	12.227	534.654
68	30.522	569.233
69	15.951	568.061
70	13.974	512.431
71	42.979	545.415
72	9.837	516.037
73	159.231	579.372
74	12.687	539.500
75	21.697	548.758
76	37.280	536.874
77	20.272	532.236
78	9.745	472.745
79	74.513	545.178
80	11.814	497.381
81	18.065	511.707
82	19.628	526.192
83	5.286	476.565
84	5.608	516.582
85	17.560	524.202
86	19.996	592.430
87	7.493	491.883
88	22.432	601.236
89	14.066	522.196
90	5.286	498.635
91	9.883	461.163
92	51.483	618.059
93	21.743	621.689
94	23.076	533.353
95	20.777	554.460
96	94.923	523.222
97	6.849	547.765
98	10.618	516.061
99	66.974	683.711
100	54.793	538.340
101	19.214	532.084
102	34.567	668.194
103	5.378	501.376
104	28.362	505.125
105	10.389	524.093
106	11.814	542.070
107	5.976	529.223
