 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	66.573	292532.656	17451632
2	4394.184	72.343	317887.312	18964216
3	4394.184	78.286	344002.906	20522196
4	4394.184	81.217	356883.906	21290638
5	4394.184	88.250	387785.250	23134120
6	4394.184	99.703	438112.688	26136506
7	4394.184	101.928	447891.312	26719872
8	4394.184	49.037	215476.281	12854677
9	4394.184	50.934	223812.156	13351971
10	4394.184	52.159	229196.859	13673206
11	4394.184	53.179	233677.250	13940493
12	4394.184	53.916	236917.641	14133805
13	4394.184	64.663	284139.531	16950924
14	4394.184	130.317	572637.188	34161840
15	4394.184	131.343	577143.250	34430660
16	4394.184	130.971	575509.875	34333216
17	4394.184	131.593	578244.750	34496368
18	4394.184	132.898	583978.812	34838448
19	4394.184	134.900	592774.625	35363180
20	4394.184	143.011	628416.562	37489472
21	4394.184	150.133	659709.875	39356336
22	4394.184	151.508	665755.562	39717008
23	4394.184	152.943	672058.688	40093032
24	4394.184	158.230	695290.875	41478996
25	4394.184	160.769	706446.438	42144504
26	4394.184	161.942	711602.875	42452120
27	4394.184	162.691	714894.188	42648472
28	4394.184	163.888	720154.938	42962312
29	4394.184	168.955	742417.500	44290432
30	4394.184	172.188	756625.875	45138064
31	4394.184	175.894	772911.625	46109620
32	4394.184	182.251	800845.500	47776072
33	4394.184	187.917	825739.750	49261192
34	4394.184	191.916	843312.562	50309532
35	4394.184	197.838	869336.562	51862044
36	4394.184	205.680	903794.875	53917728
37	4394.184	212.452	933554.375	55693092
38	4394.184	221.983	975436.062	58191628
39	4394.184	227.649	1000329.688	59676708
40	4394.184	235.780	1036062.375	61808416
41	4394.184	245.124	1077120.500	64257824
42	4394.184	254.213	1117057.125	66640320
43	4394.184	266.327	1170290.500	69816064
44	4394.184	275.724	1211583.125	72279456
45	4394.184	290.037	1274475.625	76031448
46	4394.184	297.909	1309064.750	78094928
47	4394.184	310.666	1365121.625	81439120
48	4394.184	323.510	1421564	84806304
49	4394.184	338.928	1489310	88847832
50	4394.184	357.451	1570706.875	93703728
51	4394.184	378.041	1661179.875	99101072
52	4394.184	398.281	1750118.500	104406888
53	4394.184	421.758	1853282.375	110561344
54	4394.184	448.699	1971665.500	117623728
55	4394.184	487.034	2140118.250	127673120
56	4394.184	513.708	2257328.750	134665552
57	4394.184	558.265	2453119	146345824
58	4394.184	594.489	2612295	155841792
59	4394.184	626.171	2751511.250	164147008
60	4394.184	646.813	2842213.250	169558032
61	4394.184	662.733	2912169.500	173731408
