 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	234.064	1028520.625	61358496
2	4394.184	244.058	1072435.250	63978312
3	4394.184	258.038	1133864.875	67643024
4	4394.184	274.514	1206263	71962080
5	4394.184	286.858	1260505	75197992
6	4394.184	301.992	1327010.500	79165520
7	4394.184	330.631	1452853.875	86672960
8	4394.184	410.177	1802391.625	107525344
9	4394.184	452.481	1988286.375	118615280
10	4394.184	479.616	2107520.500	125728432
11	4394.184	506.387	2225159.750	132746440
12	4394.184	523.206	2299062.500	137155264
13	4394.184	535.550	2353303	140391104
14	4394.184	548.334	2409479.250	143742400
15	4394.184	556.384	2444851.750	145852608
16	4394.184	564.529	2480644	147987888
17	4394.184	576.315	2532434	151077520
18	4394.184	585.147	2571243.750	153392800
19	4394.184	594.329	2611590.250	155799744
20	4394.184	607.236	2668305.250	159183200
21	4394.184	614.212	2698960.500	161011984
22	4394.184	621.438	2730712.250	162906208
23	4394.184	634.764	2789270	166399600
24	4394.184	637.877	2802949.750	167215680
25	4394.184	646.409	2840441.750	169452336
26	4394.184	652.989	2869351.750	171177024
27	4394.184	660.360	2901742.250	173109360
28	4394.184	669.358	2941282.500	175468208
29	4394.184	677.024	2974966.250	177477680
30	4394.184	682.030	2996965.500	178790096
31	4394.184	692.868	3044590.250	181631248
32	4394.184	696.549	3060762.750	182596048
33	4394.184	712.087	3129040.250	186669280
34	4394.184	722.814	3176176.500	189481296
35	4394.184	730.200	3208631.250	191417440
36	4394.184	742.711	3263608.500	194697232
37	4394.184	749.860	3295023.500	196571344
38	4394.184	762.055	3348608.750	199768080
39	4394.184	773.144	3397336	202675008
40	4394.184	783.464	3442683.500	205380304
41	4394.184	795.397	3495119.750	208508496
42	4394.184	810.169	3560030.500	212380880
43	4394.184	866.168	3806101	227060720
44	4394.184	806.367	3543326.250	211384352
45	4394.184	825.161	3625911.250	216311136
46	4394.184	849.102	3731108.250	222586864
47	4394.184	868.673	3817108.500	227717392
48	4394.184	886.552	3895670.250	232404160
49	4394.184	907.181	3986318.750	237811984
50	4394.184	913.495	4014064.500	239467200
51	4394.184	930.798	4090095.500	244002992
52	4394.184	951.576	4181400.250	249449968
53	4394.184	965.085	4240761.500	252991280
54	4394.184	986.193	4333511	258524448
55	4394.184	998.567	4387887.500	261768368
56	4394.184	1012.808	4450466	265501632
57	4394.184	1032.276	4536011.500	270605024
58	4394.184	1060.910	4661831.500	278111072
59	4394.184	1068.557	4695434	280115680
60	4394.184	1095.791	4815108.500	287255104
61	4394.184	1098.595	4827428.500	287990112
62	4394.184	1113.890	4894638	291999616
63	4394.184	1125.563	4945930.500	295059584
64	4394.184	1136.263	4992950	297864640
65	4394.184	1139.842	5008673.500	298802624
66	4394.184	1149.366	5050527.500	301299520
67	4394.184	1174.833	5162430.500	307975328
68	4394.184	1181.467	5191583.500	309714496
69	4394.184	1209.178	5313351.500	316978848
70	4394.184	1225.477	5384970.500	321251392
71	4394.184	1252.228	5502520.500	328264096
72	4394.184	1271.311	5586373.500	333266528
73	4394.184	1286.602	5653564.500	337274944
74	4394.184	1302.558	5723681.500	341457888
75	4394.184	1378.062	6055458.500	361250720
76	4394.184	1385.474	6088028	363193728
77	4394.184	1404.053	6169665	368063968
78	4394.184	1439.351	6324773	377317248
79	4394.184	1467.925	6450334	384807840
