 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	137.627	604759.625	36078168
2	4394.184	142.509	626209.250	37357792
3	4394.184	132.410	581832.125	34710384
4	4394.184	145.176	637928.938	38056952
5	4394.184	149.861	658518.438	39285260
6	4394.184	146.886	645444.250	38505296
7	4394.184	150.902	663090.062	39557988
8	4394.184	144.175	633533.125	37794712
9	4394.184	150.637	661926.500	39488576
10	4394.184	161.456	709468.750	42324808
11	4394.184	169.871	746445.750	44530744
12	4394.184	178.043	782354	46672928
13	4394.184	183.749	807428.812	48168812
14	4394.184	187.658	824604.938	49193488
15	4394.184	191.853	843039	50293212
16	4394.184	197.702	868738.750	51826384
17	4394.184	203.400	893776.438	53320056
18	4394.184	205.641	903625.438	53907620
19	4394.184	200.314	880216	52511080
20	4394.184	212.238	932613.812	55636980
21	4394.184	212.516	933833.188	55709724
22	4394.184	202.668	890561.875	53128284
23	4394.184	215.211	945676	56416232
24	4394.184	208.417	915824.250	54635368
25	4394.184	217.846	957253.312	57106900
26	4394.184	215.441	946687.250	56476560
27	4394.184	216.690	952177.625	56804096
28	4394.184	217.242	954600.438	56948636
29	4394.184	209.877	922239.562	55018084
30	4394.184	211.330	928624.812	55399008
31	4394.184	213.147	936605.625	55875120
32	4394.184	211.570	929677.375	55461800
33	4394.184	210.693	925823.125	55231868
34	4394.184	209.585	920956	54941512
35	4394.184	211.605	929833.375	55471108
36	4394.184	210.034	922926.125	55059040
37	4394.184	203.335	893489.188	53302920
38	4394.184	202.282	888863.938	53026992
39	4394.184	204.357	897982.500	53570976
40	4394.184	203.979	896323.188	53471988
41	4394.184	200.464	880874.625	52550376
42	4394.184	199.963	878673.688	52419072
43	4394.184	199.409	876241.562	52273976
44	4394.184	186.921	821366.250	49000280
45	4394.184	183.666	807060.875	48146864
46	4394.184	189.096	830922.188	49570356
47	4394.184	187.664	824630.312	49195004
48	4394.184	186.758	820651	48957608
49	4394.184	186.551	819741.125	48903332
50	4394.184	185.714	816060.812	48683776
51	4394.184	185.798	816430.875	48705848
52	4394.184	186.391	819034.375	48861168
53	4394.184	186.345	818832.312	48849112
54	4394.184	187.266	822881.250	49090660
55	4394.184	188.174	826870.438	49328640
56	4394.184	186.444	819268.375	48875128
57	4394.184	179.724	789738.812	47113480
58	4394.184	179.096	786982.750	46949064
59	4394.184	181.380	797015.812	47547608
60	4394.184	181.521	797637.438	47584688
61	4394.184	182.531	802074.438	47849388
62	4394.184	183.059	804394.125	47987776
63	4394.184	183.336	805611.438	48060392
64	4394.184	184.910	812526.625	48472932
65	4394.184	185.702	816007.125	48680572
66	4394.184	189.392	832222.562	49647936
67	4394.184	188.221	827075.688	49340888
68	4394.184	194.251	853576.500	50921848
69	4394.184	195.292	858148.875	51194620
70	4394.184	200.619	881557.312	52591100
71	4394.184	201.458	885243.812	52811024
72	4394.184	206.595	907815.438	54157584
73	4394.184	210.454	924772.375	55169184
74	4394.184	215.397	946495.625	56465128
75	4394.184	242.476	1065484.750	63563664
76	4394.184	235.948	1036797.812	61852288
77	4394.184	231.355	1016614.562	60648216
78	4394.184	237.269	1042602.188	62198560
79	4394.184	214.626	943107.812	56263020
