 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	119.491	525066.438	31323908
2	4394.184	127.021	558152.938	33297752
3	4394.184	136.946	601767.625	35899676
4	4394.184	148.870	654163.562	39025460
5	4394.184	155.479	683204.438	40757952
6	4394.184	169.173	743376.562	44347644
7	4394.184	176.407	775163.625	46243968
8	4394.184	81.280	357158.312	21307008
9	4394.184	83.826	368348.906	21974606
10	4394.184	85.133	374091.812	22317212
11	4394.184	85.506	375728.125	22414828
12	4394.184	86.111	378385.594	22573364
13	4394.184	119.330	524357.812	31281636
14	4394.184	210.744	926049.500	55245372
15	4394.184	208.880	917856.938	54756632
16	4394.184	208.864	917787.750	54752500
17	4394.184	207.258	910730.188	54331468
18	4394.184	211.630	929943.062	55477652
19	4394.184	169.598	745246.938	44459228
20	4394.184	225.191	989528.812	59032360
21	4394.184	230.436	1012578.188	60407416
22	4394.184	235.187	1033454.438	61652832
23	4394.184	238.596	1048433.250	62546424
24	4394.184	243.474	1069870	63825276
25	4394.184	243.712	1070916.250	63887696
26	4394.184	248.890	1093669.250	65245072
27	4394.184	254.266	1117293.375	66654416
28	4394.184	258.776	1137111.375	67836696
29	4394.184	261.949	1151050	68668240
30	4394.184	271.395	1192561.375	71144680
31	4394.184	275.500	1210597.625	72220672
32	4394.184	278.379	1223248	72975352
33	4394.184	285.165	1253068.750	74754368
34	4394.184	288.694	1268574.500	75679400
35	4394.184	297.289	1306344	77932616
36	4394.184	302.355	1328605.500	79260672
37	4394.184	310.586	1364773.250	81418336
38	4394.184	319.201	1402629.500	83676728
39	4394.184	328.382	1442970.375	86083344
40	4394.184	338.161	1485941.625	88646880
41	4394.184	348.081	1529530.875	91247280
42	4394.184	358.526	1575427.875	93985360
43	4394.184	370.267	1627021.500	97063288
44	4394.184	383.132	1683551.625	100435712
45	4394.184	400.395	1759408.250	104961088
46	4394.184	417.816	1835962	109528064
47	4394.184	436.037	1916025.500	114304416
48	4394.184	460.146	2021964.750	120624432
49	4394.184	479.038	2104981	125576936
50	4394.184	499.328	2194138.250	130895792
51	4394.184	518.392	2277909.250	135893328
52	4394.184	544.835	2394107	142825328
53	4394.184	561.965	2469378.500	147315808
54	4394.184	579.394	2545964.750	151884736
55	4394.184	585.483	2572719.750	153480848
56	4394.184	600.747	2639792	157482176
57	4394.184	602.299	2646611	157888976
58	4394.184	617.657	2714098.250	161915072
59	4394.184	628.071	2759859	164645024
60	4394.184	634.965	2790154.250	166452336
61	4394.184	639.505	2810104.250	167642496
