 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	197.774	869056.375	51845328
2	4394.184	158.111	694768.250	41447820
3	4394.184	162.916	715882.250	42707416
4	4394.184	172.036	755956.750	45098144
5	4394.184	169.207	743524.750	44356484
6	4394.184	178.218	783121.812	46718728
7	4394.184	190.749	838185.875	50003688
8	4394.184	232.731	1022660.875	61008920
9	4394.184	262.226	1152267.750	68740880
10	4394.184	261.197	1147747.125	68471192
11	4394.184	271.945	1194974.500	71288640
12	4394.184	249.146	1094791.625	65312024
13	4394.184	248.719	1092915.375	65200100
14	4394.184	256.622	1127645.875	67272016
15	4394.184	265.494	1166628.250	69597584
16	4394.184	270.665	1189349.875	70953088
17	4394.184	263.647	1158511.250	69113352
18	4394.184	268.390	1179356.125	70356896
19	4394.184	272.991	1199572.500	71562944
20	4394.184	279.143	1226607.125	73175752
21	4394.184	281.837	1238445	73881968
22	4394.184	286.938	1260856.375	75218960
23	4394.184	291.221	1279680.500	76341952
24	4394.184	294.252	1292996	77136312
25	4394.184	296.125	1301229.625	77627504
26	4394.184	298.103	1309917.750	78145816
27	4394.184	300.139	1318865.125	78679592
28	4394.184	302.079	1327389.375	79188120
29	4394.184	304.842	1339531.375	79912480
30	4394.184	304.864	1339627	79918184
31	4394.184	307.604	1351670.125	80636640
32	4394.184	307.505	1351234.375	80610640
33	4394.184	308.954	1357601.250	80990472
34	4394.184	310.253	1363309.125	81330984
35	4394.184	311.349	1368126	81618344
36	4394.184	311.743	1369853.875	81721432
37	4394.184	311.242	1367652.875	81590128
38	4394.184	311.828	1370230.625	81743904
39	4394.184	312.228	1371987.750	81848728
40	4394.184	308.596	1356027.250	80896576
41	4394.184	309.652	1360667.625	81173408
42	4394.184	309.788	1361263.500	81208952
43	4394.184	307.445	1350970.125	80594880
44	4394.184	308.232	1354429.875	80801280
45	4394.184	306.692	1347660	80397408
46	4394.184	306.211	1345549.125	80271480
47	4394.184	303.923	1335492.750	79671544
48	4394.184	306.279	1345848	80289304
49	4394.184	306.693	1347667.375	80397848
50	4394.184	309.387	1359505.250	81104056
51	4394.184	308.586	1355985.125	80894056
52	4394.184	310.664	1365114.625	81438696
53	4394.184	314.287	1381035.125	82388464
54	4394.184	317.371	1394588.500	83197024
55	4394.184	316.461	1390587.375	82958328
56	4394.184	307.862	1352803	80704224
57	4394.184	311.623	1369329.750	81690160
58	4394.184	305.823	1343841.375	80169600
59	4394.184	309.481	1359915.500	81128536
60	4394.184	313.626	1378129.625	82215136
61	4394.184	316.644	1391391.625	83006304
62	4394.184	313.524	1377680	82188312
63	4394.184	322.357	1416497.500	84504048
64	4394.184	331.755	1457793.625	86967648
65	4394.184	333.440	1465195	87409192
66	4394.184	347.389	1526490.750	91065920
67	4394.184	356.738	1567571.875	93516696
68	4394.184	375.428	1649698.125	98416104
69	4394.184	380.671	1672737.250	99790552
70	4394.184	392.329	1723967.625	102846808
71	4394.184	408.674	1795790.750	107131560
72	4394.184	420.670	1848501.375	110276120
73	4394.184	417.411	1834180.625	109421784
74	4394.184	435.237	1912510.375	114094704
75	4394.184	480.122	2109743.250	125861040
76	4394.184	496.759	2182849.500	130222336
77	4394.184	514.770	2261995	134943936
78	4394.184	540.003	2372871.250	141558480
79	4394.184	503.063	2210553	131875056
