 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	241.481	1061113	63302864
2	4394.184	252.476	1109426.875	66185124
3	4394.184	263.057	1155920	68958768
4	4394.184	281.063	1235044.250	73679080
5	4394.184	301.975	1326931.625	79160808
6	4394.184	317.858	1396728	83324664
7	4394.184	340.251	1495125.625	89194768
8	4394.184	406.928	1788115.500	106673680
9	4394.184	421.568	1852449	110511624
10	4394.184	432.038	1898454.125	113256152
11	4394.184	439.809	1932600	115293192
12	4394.184	445.779	1958833.750	116858224
13	4394.184	453.005	1990586.875	118752528
14	4394.184	469.327	2062310.250	123031328
15	4394.184	479.646	2107653	125736344
16	4394.184	490.298	2154459.250	128528664
17	4394.184	497.825	2187536.250	130501936
18	4394.184	504.636	2217462.750	132287264
19	4394.184	510.330	2242485.750	133780056
20	4394.184	485.785	2134628.250	127345608
21	4394.184	484.090	2127182.250	126901392
22	4394.184	488.158	2145053.750	127967568
23	4394.184	490.188	2153977.750	128499936
24	4394.184	492.211	2162864.250	129030072
25	4394.184	495.568	2177614.750	129910056
26	4394.184	505.499	2221255.750	132513552
27	4394.184	511.884	2249313.750	134187400
28	4394.184	520.659	2287870.500	136487584
29	4394.184	528.281	2321363.500	138485680
30	4394.184	537.226	2360671.500	140830672
31	4394.184	544.252	2391544.250	142672448
32	4394.184	556.668	2446100.250	145927104
33	4394.184	569.516	2502558.750	149295248
34	4394.184	582.058	2557669	152582976
35	4394.184	592.559	2603814.500	155335856
36	4394.184	608.560	2674124.250	159530336
37	4394.184	626.257	2751888.750	164169552
38	4394.184	644.966	2834099.500	169073984
39	4394.184	662.133	2909535.500	173574272
40	4394.184	679.448	2985617.750	178113120
41	4394.184	702.709	3087834.750	184211072
42	4394.184	720.308	3165166.500	188824464
43	4394.184	745.733	3276888.250	195489440
44	4394.184	767.923	3374396.500	201306512
45	4394.184	798.406	3508342	209297312
46	4394.184	826.112	3630088.500	216560336
47	4394.184	855.117	3757541.500	224163808
48	4394.184	905.820	3980341.750	237455408
49	4394.184	956.514	4203100	250744496
50	4394.184	1013.662	4454217.500	265725440
51	4394.184	1095.422	4813484	287158208
52	4394.184	1191.823	5237090.500	312429312
53	4394.184	1256.807	5522643	329464544
54	4394.184	1305.453	5736399.500	342216608
55	4394.184	1365.018	5998141	357831360
56	4394.184	1421.203	6245026.500	372559808
57	4394.184	1472.840	6471929.500	386096160
58	4394.184	1534.583	6743240	402281728
59	4394.184	1581.346	6948726.500	414540448
60	4394.184	1650.016	7250475.500	432541888
61	4394.184	1724.972	7579843	452191008
