 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	193.692	851120.375	50775320
2	4394.184	209.481	920498.438	54914216
3	4394.184	232.463	1021485.188	60938784
4	4394.184	253.670	1114672.375	66498056
5	4394.184	294.088	1292278.500	77093512
6	4394.184	324.836	1427388.625	85153784
7	4394.184	359.669	1580449.625	94284952
8	4394.184	378.466	1663048.500	99212552
9	4394.184	409.735	1800449.875	107409512
10	4394.184	442.539	1944595.750	116008824
11	4394.184	469.273	2062073	123017176
12	4394.184	488.562	2146829.750	128073520
13	4394.184	520.638	2287778.750	136482112
14	4394.184	260.758	1145817.875	68356104
15	4394.184	261.030	1147016	68427576
16	4394.184	259.578	1140634.500	68046880
17	4394.184	257.698	1132372.250	67553976
18	4394.184	254.170	1116867.750	66629024
19	4394.184	452.978	1990467.750	118745416
20	4394.184	567.606	2494163.250	148794400
21	4394.184	578.790	2543310	151726352
22	4394.184	582.305	2558755.750	152647808
23	4394.184	589.143	2588802	154440256
24	4394.184	587.920	2583429.250	154119744
25	4394.184	603.535	2652043	158213024
26	4394.184	618.718	2718762.500	162193328
27	4394.184	635.043	2790494	166472624
28	4394.184	647.044	2843228.750	169618608
29	4394.184	658.176	2892146.750	172536928
30	4394.184	679.397	2985396.500	178099920
31	4394.184	688.021	3023291	180360592
32	4394.184	703.582	3091669.750	184439872
33	4394.184	714.363	3139041	187265904
34	4394.184	718.818	3158620.250	188433936
35	4394.184	724.203	3182282.750	189845568
36	4394.184	729.986	3207693.250	191361472
37	4394.184	731.517	3214421.500	191762864
38	4394.184	737.164	3239235.750	193243216
39	4394.184	728.257	3200093	190908080
40	4394.184	727.848	3198297	190800928
41	4394.184	735.754	3233036.750	192873408
42	4394.184	736.779	3237540.250	193142064
43	4394.184	751.761	3303376.500	197069664
44	4394.184	763.410	3354565.250	200123440
45	4394.184	777.178	3415061	203732432
46	4394.184	787.972	3462495.250	206562224
47	4394.184	807.697	3549170.500	211733008
48	4394.184	821.186	3608441	215268912
49	4394.184	836.811	3677102.750	219365056
50	4394.184	857.914	3769831.250	224896976
51	4394.184	888.888	3905936.250	233016592
52	4394.184	913.181	4012683	239384800
53	4394.184	939.927	4130211	246396176
54	4394.184	965.877	4244242.500	253198960
55	4394.184	980.366	4307907.500	256996992
56	4394.184	1012.921	4450961	265531168
57	4394.184	1050.741	4617147.500	275445344
58	4394.184	1086.727	4775277.500	284878912
59	4394.184	1114.159	4895820.500	292070144
60	4394.184	1141.389	5015473.500	299208320
61	4394.184	1172.832	5153637.500	307450752
