 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	172.968	760053.500	45342544
2	4394.184	178.340	783659.750	46750820
3	4394.184	178.599	784794.688	46818528
4	4394.184	189.634	833285.250	49711332
5	4394.184	190.570	837401	49956864
6	4394.184	198.807	873593.500	52116000
7	4394.184	210.979	927078.438	55306752
8	4394.184	200.260	879977.125	52496832
9	4394.184	219.949	966497.688	57658392
10	4394.184	238.117	1046328	62420832
11	4394.184	250.515	1100807	65670884
12	4394.184	262.936	1155389.750	68927136
13	4394.184	276.038	1212962	72361720
14	4394.184	283.821	1247162.625	74402032
15	4394.184	292.064	1283380.875	76562704
16	4394.184	299.111	1314350.500	78410264
17	4394.184	306.265	1345785.750	80285600
18	4394.184	310.310	1363559.875	81345944
19	4394.184	319.853	1405492.625	83847528
20	4394.184	322.490	1417080	84538800
21	4394.184	327.871	1440723.750	85949320
22	4394.184	334.593	1470264.625	87711632
23	4394.184	333.553	1465694.750	87439008
24	4394.184	337.299	1482153	88420856
25	4394.184	339.223	1490606.125	88925152
26	4394.184	338.658	1488125	88777136
27	4394.184	338.708	1488344.875	88790248
28	4394.184	341.282	1499654.125	89464928
29	4394.184	342.832	1506465.875	89871296
30	4394.184	341.485	1500548	89518256
31	4394.184	342.215	1503756.625	89709672
32	4394.184	338.000	1485234.625	88604696
33	4394.184	334.005	1467680.750	87557488
34	4394.184	331.548	1456884.500	86913416
35	4394.184	334.046	1467861.625	87568280
36	4394.184	331.453	1456465.625	86888432
37	4394.184	331.106	1454941	86797472
38	4394.184	333.682	1466260.625	87472768
39	4394.184	335.110	1472534.875	87847072
40	4394.184	332.397	1460614.750	87135952
41	4394.184	328.088	1441680.125	86006368
42	4394.184	326.301	1433825	85537760
43	4394.184	323.794	1422808.375	84880536
44	4394.184	313.397	1377122.750	82155064
45	4394.184	308.668	1356344.500	80915504
46	4394.184	309.625	1360548	81166264
47	4394.184	308.008	1353445.500	80742552
48	4394.184	308.746	1356684.500	80935784
49	4394.184	309.375	1359449.250	81100720
50	4394.184	304.686	1338845.250	79871544
51	4394.184	304.633	1338612	79857632
52	4394.184	304.155	1336511.875	79732344
53	4394.184	305.842	1343924.500	80174560
54	4394.184	305.262	1341378.375	80022664
55	4394.184	310.341	1363694.125	81353960
56	4394.184	309.155	1358482.375	81043040
57	4394.184	310.256	1363319.875	81331632
58	4394.184	308.847	1357132.625	80962512
59	4394.184	313.670	1378323.125	82226680
60	4394.184	315.183	1384971.375	82623288
61	4394.184	320.356	1407704.250	83979472
62	4394.184	316.430	1390452	82950248
63	4394.184	319.116	1402253.500	83654296
64	4394.184	320.129	1406703.875	83919792
65	4394.184	330.740	1453334.500	86701632
66	4394.184	324.515	1425978.125	85069640
67	4394.184	328.365	1442894.875	86078840
68	4394.184	337.347	1482365.750	88433552
69	4394.184	343.870	1511028.625	90143496
70	4394.184	353.503	1553356.125	92668624
71	4394.184	360.501	1584106	94503072
72	4394.184	366.912	1612280.875	96183904
73	4394.184	379.541	1667770.875	99494272
74	4394.184	382.344	1680088.500	100229104
75	4394.184	417.513	1834627.625	109448456
76	4394.184	432.273	1899486.375	113317736
77	4394.184	423.196	1859601.375	110938312
78	4394.184	425.131	1868102.250	111445456
79	4394.184	407.915	1792455.625	106932600
