 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	71.251	313092.094	18678148
2	4394.184	75.344	331075.625	19750992
3	4394.184	74.267	326343.562	19468692
4	4394.184	75.007	329592.938	19662540
5	4394.184	77.920	342392.719	20426136
6	4394.184	81.864	359727.344	21460268
7	4394.184	75.523	331862.844	19797956
8	4394.184	66.173	290778.312	17346972
9	4394.184	70.690	310626.812	18531076
10	4394.184	74.833	328828.969	19616964
11	4394.184	78.760	346085.750	20646452
12	4394.184	82.994	364692.125	21756452
13	4394.184	86.806	381442.812	22755748
14	4394.184	88.113	387184.219	23098264
15	4394.184	90.583	398036.938	23745706
16	4394.184	94.095	413469.094	24666344
17	4394.184	96.040	422019.156	25176412
18	4394.184	96.485	423974.562	25293068
19	4394.184	99.953	439212.375	26202112
20	4394.184	101.554	446246.031	26621718
21	4394.184	102.771	451595.750	26940866
22	4394.184	103.184	453410.062	27049104
23	4394.184	105.071	461703.375	27543856
24	4394.184	104.836	460669.844	27482200
25	4394.184	104.613	459687.469	27423594
26	4394.184	103.109	453079.469	27029380
27	4394.184	102.688	451228.188	26918938
28	4394.184	102.632	450982.938	26904308
29	4394.184	103.161	453309.188	27043084
30	4394.184	103.027	452720.156	27007944
31	4394.184	103.441	454537.781	27116378
32	4394.184	101.493	445979.625	26605824
33	4394.184	101.109	444293	26505204
34	4394.184	100.761	442762.969	26413928
35	4394.184	99.833	438683.875	26170580
36	4394.184	98.388	432334.625	25791804
37	4394.184	97.051	426459	25441280
38	4394.184	97.113	426730.812	25457498
39	4394.184	96.026	421957.781	25172752
40	4394.184	95.469	419508.969	25026664
41	4394.184	94.471	415122.844	24765000
42	4394.184	93.991	413015.531	24639284
43	4394.184	93.406	410442.656	24485796
44	4394.184	83.777	368132.281	21961684
45	4394.184	78.879	346607.438	20677572
46	4394.184	77.088	338739.469	20208194
47	4394.184	77.604	341004.844	20343340
48	4394.184	77.502	340557.188	20316632
49	4394.184	77.296	339654.906	20262808
50	4394.184	77.140	338968.406	20221852
51	4394.184	77.112	338842.500	20214340
52	4394.184	77.556	340793.562	20330736
53	4394.184	78.054	342983.844	20461400
54	4394.184	77.692	341394.250	20366572
55	4394.184	79.327	348578.219	20795144
56	4394.184	80.131	352110.781	21005888
57	4394.184	80.439	353462.812	21086546
58	4394.184	84.006	369139.656	22021780
59	4394.184	85.439	375434.656	22397320
60	4394.184	82.056	360569.125	21510488
61	4394.184	85.182	374304.312	22329888
62	4394.184	86.182	378699.281	22592080
63	4394.184	91.899	403821.094	24090772
64	4394.184	86.851	381639.719	22767496
65	4394.184	89.199	391957.781	23383040
66	4394.184	93.189	409489.500	24428932
67	4394.184	89.970	395345.250	23585128
68	4394.184	94.071	413366.906	24660246
69	4394.184	88.753	389996.844	23266056
70	4394.184	92.086	404643.062	24139808
71	4394.184	100.677	442393.469	26391884
72	4394.184	101.299	445128.156	26555028
73	4394.184	99.217	435978.281	26009172
74	4394.184	100.608	442088.312	26373680
75	4394.184	117.820	517724.094	30885888
76	4394.184	117.642	516942.125	30839238
77	4394.184	120.882	531176.188	31688400
78	4394.184	115.676	508299.750	30323658
79	4394.184	99.895	438956.781	26186864
