 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	289.330	1271368.750	75846096
2	4394.184	300.303	1319584.625	78722512
3	4394.184	285.733	1255564.375	74903248
4	4394.184	309.792	1361282.750	81210104
5	4394.184	322.177	1415706.250	84456848
6	4394.184	324.309	1425072.750	85015624
7	4394.184	331.247	1455561.125	86834472
8	4394.184	353.768	1554523.125	92738256
9	4394.184	369.526	1623765.500	96869040
10	4394.184	387.894	1704476.875	101684040
11	4394.184	402.332	1767920.125	105468888
12	4394.184	418.850	1840505.250	109799096
13	4394.184	431.496	1896071.625	113114024
14	4394.184	441.827	1941470.500	115822384
15	4394.184	451.281	1983011.125	118300576
16	4394.184	458.734	2015761.625	120254368
17	4394.184	472.751	2077355.125	123928856
18	4394.184	478.931	2104509.500	125548816
19	4394.184	469.906	2064851.500	123182928
20	4394.184	488.363	2145956	128021376
21	4394.184	491.684	2160552	128892136
22	4394.184	482.056	2118242.500	126368072
23	4394.184	503.000	2210273.750	131858384
24	4394.184	493.451	2168314.500	129355232
25	4394.184	509.907	2240625.500	133669088
26	4394.184	506.740	2226707.750	132838800
27	4394.184	509.899	2240589.750	133666960
28	4394.184	513.664	2257135.750	134654048
29	4394.184	506.202	2224343.250	132697736
30	4394.184	506.981	2227769.750	132902144
31	4394.184	512.172	2250578.500	134262864
32	4394.184	510.427	2242910.500	133805408
33	4394.184	509.711	2239766	133617808
34	4394.184	507.500	2230047.500	133038040
35	4394.184	509.744	2239908.250	133626296
36	4394.184	506.196	2224317.500	132696208
37	4394.184	497.641	2186724.750	130453520
38	4394.184	493.078	2166674.250	129257368
39	4394.184	497.289	2185178.250	130361264
40	4394.184	497.061	2184176.250	130301488
41	4394.184	492.989	2166282.250	129233984
42	4394.184	494.230	2171738.750	129559512
43	4394.184	491.852	2161288	128936048
44	4394.184	493.654	2169205.500	129408384
45	4394.184	480.921	2113254.250	126070496
46	4394.184	489.075	2149084.250	128208008
47	4394.184	483.836	2126062.250	126834584
48	4394.184	482.067	2118291	126370968
49	4394.184	479.033	2104960.500	125575720
50	4394.184	469.995	2065245.875	123206456
51	4394.184	465.078	2043637.375	121917360
52	4394.184	466.139	2048300.500	122195544
53	4394.184	468.024	2056582.125	122689600
54	4394.184	468.482	2058596.750	122809792
55	4394.184	467.107	2052553.625	122449280
56	4394.184	465.013	2043354.500	121900488
57	4394.184	447.696	1967259.875	117360904
58	4394.184	448.347	1970119.500	117531504
59	4394.184	450.086	1977762.250	117987440
60	4394.184	450.140	1977999.500	118001592
61	4394.184	452.625	1988915.500	118652816
62	4394.184	459.753	2020238.875	120521472
63	4394.184	457.172	2008899	119844968
64	4394.184	459.403	2018701.250	120429744
65	4394.184	464.293	2040190.875	121711752
66	4394.184	466.852	2051434.125	122382488
67	4394.184	467.556	2054527.750	122567048
68	4394.184	474.097	2083269.750	124281704
69	4394.184	477.945	2100178.500	125290432
70	4394.184	488.328	2145802.750	128012240
71	4394.184	492.318	2163335.250	129058176
72	4394.184	499.621	2195426.500	130972656
73	4394.184	508.108	2232721	133197528
74	4394.184	518.655	2279065.250	135962288
75	4394.184	558.493	2454123	146405712
76	4394.184	562.666	2472458.250	147499552
77	4394.184	575.794	2530145.750	150941008
78	4394.184	570.902	2508647.250	149658480
79	4394.184	533.014	2342161.750	139726432
