 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	66.038	290180.938	17311336
2	4394.184	66.989	294362.969	17560824
3	4394.184	65.235	286655	17100988
4	4394.184	69.056	303446.094	18102696
5	4394.184	73.118	321292.594	19167364
6	4394.184	75.943	333705.656	19907892
7	4394.184	72.735	319611.719	19067090
8	4394.184	60.686	266665.750	15908489
9	4394.184	66.862	293805.312	17527556
10	4394.184	73.281	322009.875	19210156
11	4394.184	78.959	346960.156	20698616
12	4394.184	83.359	366293.500	21851988
13	4394.184	87.608	384967.312	22966012
14	4394.184	92.015	404331.875	24121244
15	4394.184	93.707	411765.344	24564700
16	4394.184	97.707	429342.875	25613326
17	4394.184	100.347	440943.094	26305360
18	4394.184	102.537	450565.500	26879404
19	4394.184	104.535	459345.125	27403172
20	4394.184	104.669	459935.469	27438388
21	4394.184	105.433	463293.375	27638712
22	4394.184	107.477	472273.375	28174432
23	4394.184	108.773	477968.531	28514188
24	4394.184	110.595	485973.344	28991732
25	4394.184	112.471	494216.812	29483512
26	4394.184	112.478	494248.781	29485420
27	4394.184	114.019	501018.312	29889270
28	4394.184	113.254	497658.500	29688832
29	4394.184	113.838	500224.062	29841888
30	4394.184	112.776	495558.469	29563552
31	4394.184	114.707	504044.188	30069784
32	4394.184	114.852	504681.188	30107786
33	4394.184	107.410	471977.781	28156798
34	4394.184	107.318	471575.562	28132802
35	4394.184	108.426	476444.938	28423294
36	4394.184	108.259	475709.219	28379404
37	4394.184	108.498	476758.969	28442028
38	4394.184	109.720	482130.250	28762464
39	4394.184	111.685	490765.281	29277604
40	4394.184	111.899	491705.719	29333708
41	4394.184	112.903	496115.719	29596796
42	4394.184	112.878	496008.688	29590410
43	4394.184	109.285	480218.656	28648424
44	4394.184	118.659	521407.688	31105640
45	4394.184	118.720	521676.344	31121668
46	4394.184	121.015	531764.188	31723478
47	4394.184	121.626	534446.562	31883502
48	4394.184	121.152	532362.625	31759178
49	4394.184	123.020	540572.312	32248946
50	4394.184	113.530	498869.688	29761090
51	4394.184	111.133	488337.594	29132776
52	4394.184	113.204	497438	29675680
53	4394.184	114.352	502482.094	29976596
54	4394.184	113.610	499222.812	29782156
55	4394.184	115.089	505720.219	30169772
56	4394.184	117.012	514173.562	30674072
57	4394.184	118.918	522546.156	31173558
58	4394.184	120.777	530715.375	31660908
59	4394.184	123.110	540966.438	32272456
60	4394.184	125.695	552327.500	32950224
61	4394.184	129.354	568403.688	33909280
62	4394.184	131.721	578807.125	34529920
63	4394.184	133.700	587501.750	35048616
64	4394.184	141.988	623920.062	37221224
65	4394.184	145.046	637359.062	38022952
66	4394.184	151.301	664845.438	39662712
67	4394.184	154.391	678423	40472712
68	4394.184	160.399	704823.688	42047696
69	4394.184	166.585	732005.250	43669264
70	4394.184	171.493	753570.750	44955800
71	4394.184	176.975	777661.375	46392976
72	4394.184	178.216	783112.312	46718164
73	4394.184	184.000	808530	48234508
74	4394.184	186.830	820964.438	48976308
75	4394.184	207.691	912630.688	54444848
76	4394.184	212.712	934696.438	55761224
77	4394.184	218.844	961640.750	57368640
78	4394.184	221.080	971466.562	57954820
79	4394.184	194.790	855943.438	51063052
