 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	123.832	544139	32461724
2	4394.184	130.247	572330.562	34143548
3	4394.184	142.384	625661.750	37325128
4	4394.184	145.501	639357.875	38142200
5	4394.184	156.252	686599.625	40960500
6	4394.184	166.842	733135.250	43736680
7	4394.184	170.495	749187.625	44694316
8	4394.184	178.235	783197.312	46723232
9	4394.184	186.847	821040.312	48980836
10	4394.184	194.622	855204.875	51018992
11	4394.184	201.983	887550	52948608
12	4394.184	208.148	914642.375	54564856
13	4394.184	129.804	570381	34027240
14	4394.184	100.362	441010.031	26309354
15	4394.184	101.905	447789.375	26713788
16	4394.184	100.586	441992.156	26367944
17	4394.184	100.470	441484.625	26337666
18	4394.184	100.201	440300.938	26267052
19	4394.184	230.313	1012036.312	60375092
20	4394.184	227.950	1001653.938	59755708
21	4394.184	230.932	1014758.500	60537488
22	4394.184	229.333	1007729.750	60118172
23	4394.184	229.380	1007939.500	60130688
24	4394.184	230.005	1010682.750	60294344
25	4394.184	231.518	1017332	60691016
26	4394.184	235.072	1032949.062	61622684
27	4394.184	235.789	1036101.438	61810744
28	4394.184	238.851	1049556.750	62613448
29	4394.184	242.087	1063775.375	63461688
30	4394.184	248.937	1093873.750	65257272
31	4394.184	255.152	1121183.375	66886484
32	4394.184	258.779	1137120.625	67837248
33	4394.184	260.442	1144428.875	68273240
34	4394.184	266.986	1173185.750	69988784
35	4394.184	272.918	1199252.125	71543840
36	4394.184	278.513	1223838.750	73010600
37	4394.184	287.870	1264954.625	75463448
38	4394.184	295.947	1300447	77580816
39	4394.184	305.253	1341338.625	80020296
40	4394.184	313.311	1376748.250	82132720
41	4394.184	323.878	1423178.500	84902616
42	4394.184	338.017	1485306.625	88609000
43	4394.184	350.208	1538878	91804904
44	4394.184	365.829	1607520.375	95899912
45	4394.184	380.443	1671737.125	99730888
46	4394.184	398.265	1750050.250	104402816
47	4394.184	417.047	1832579.875	109326296
48	4394.184	437.529	1922583.125	114695624
49	4394.184	468.836	2060153.750	122902672
50	4394.184	495.849	2178852.250	129983872
51	4394.184	527.819	2319335.500	138364688
52	4394.184	559.169	2457093.250	146582912
53	4394.184	593.808	2609299.750	155663088
54	4394.184	627.367	2756764.500	164460416
55	4394.184	664.215	2918684.250	174120064
56	4394.184	696.729	3061557	182643424
57	4394.184	722.769	3175979.750	189469552
58	4394.184	752.986	3308760.750	197390880
59	4394.184	779.358	3424644.250	204304144
60	4394.184	814.279	3578090.500	213458288
61	4394.184	834.174	3665512	218673600
