 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	118.620	521237.125	31095464
2	4394.184	124.410	546679.750	32613296
3	4394.184	127.849	561790.250	33514744
4	4394.184	134.031	588958.875	35135544
5	4394.184	140.400	616943.250	36805008
6	4394.184	148.042	650524.688	38808376
7	4394.184	149.787	658191	39265728
8	4394.184	148.675	653303.500	38974152
9	4394.184	160.385	704762.250	42044028
10	4394.184	174.477	766683.500	45738068
11	4394.184	187.377	823366.938	49119636
12	4394.184	197.507	867879.875	51775144
13	4394.184	206.001	905208.125	54002040
14	4394.184	216.519	951422.562	56759052
15	4394.184	223.665	982823.062	58632312
16	4394.184	230.578	1013200.875	60444564
17	4394.184	236.485	1039160.625	61993248
18	4394.184	239.987	1054548.875	62911264
19	4394.184	247.915	1089383.125	64989376
20	4394.184	252.954	1111528.250	66310480
21	4394.184	257.958	1133517	67622272
22	4394.184	261.916	1150906	68659648
23	4394.184	268.474	1179724.750	70378888
24	4394.184	270.477	1188527.250	70904016
25	4394.184	274.287	1205265.625	71902576
26	4394.184	278.432	1223480.375	72989216
27	4394.184	285.516	1254608.250	74846216
28	4394.184	288.934	1269631.125	75742432
29	4394.184	293.764	1290854.250	77008544
30	4394.184	296.860	1304458.375	77820128
31	4394.184	302.682	1330041.750	79346360
32	4394.184	307.580	1351563.375	80630272
33	4394.184	312.559	1373441.375	81935440
34	4394.184	315.726	1387357.750	82765656
35	4394.184	318.813	1400923.500	83574952
36	4394.184	321.344	1412045.375	84238448
37	4394.184	325.585	1430682.125	85350264
38	4394.184	332.846	1462584.375	87253456
39	4394.184	340.198	1494890.375	89180736
40	4394.184	348.635	1531965.750	91392544
41	4394.184	352.935	1550860.500	92519752
42	4394.184	361.830	1589945.625	94851448
43	4394.184	352.056	1546996.875	92289256
44	4394.184	387.923	1704605.750	101691728
45	4394.184	390.183	1714537.375	102284224
46	4394.184	391.474	1720210	102622640
47	4394.184	399.177	1754055.375	104641752
48	4394.184	408.253	1793937	107020976
49	4394.184	420.474	1847640	110224736
50	4394.184	425.598	1870157.625	111568064
51	4394.184	435.557	1913917.375	114178640
52	4394.184	439.114	1929547.625	115111104
53	4394.184	448.182	1969394.125	117488224
54	4394.184	452.158	1986865.750	118530528
55	4394.184	453.534	1992910.625	118891152
56	4394.184	463.098	2034938.375	121398400
57	4394.184	469.283	2062117.375	123019816
58	4394.184	476.353	2093183.750	124873152
59	4394.184	479.022	2104909.500	125572664
60	4394.184	488.145	2145000	127964352
61	4394.184	491.347	2159069.500	128803696
62	4394.184	505.925	2223128	132625240
63	4394.184	507.253	2228964.250	132973408
64	4394.184	508.502	2234450.500	133300704
65	4394.184	509.066	2236931.750	133448728
66	4394.184	518.877	2280041	136020496
67	4394.184	526.247	2312424.250	137952384
68	4394.184	537.133	2360259.750	140806112
69	4394.184	547.699	2406689.750	143576000
70	4394.184	555.011	2438822.250	145492912
71	4394.184	561.277	2466354.500	147135408
72	4394.184	567.621	2494231.750	148798480
73	4394.184	574.622	2524996.250	150633808
74	4394.184	579.297	2545537.750	151859248
75	4394.184	619.740	2723249.250	162460992
76	4394.184	622.230	2734192.250	163113824
77	4394.184	629.075	2764272.250	164908304
78	4394.184	633.834	2785181.750	166155712
79	4394.184	588.346	2585301.750	154231456
