 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	263.099	1156107.500	68969952
2	4394.184	275.556	1210845.875	72235480
3	4394.184	296.148	1301330.875	77633552
4	4394.184	316.521	1390849.750	82973976
5	4394.184	326.909	1436498.875	85697272
6	4394.184	346.566	1522875.500	90850248
7	4394.184	375.517	1650091.500	98439568
8	4394.184	437.878	1924117.875	114787184
9	4394.184	455.986	2003685.875	119533968
10	4394.184	470.413	2067083	123316056
11	4394.184	479.808	2108362.750	125778680
12	4394.184	488.354	2145918	128019120
13	4394.184	531.018	2333391.750	139203232
14	4394.184	513.948	2258382.250	134728400
15	4394.184	526.982	2315655.750	138145168
16	4394.184	539.285	2369718.500	141370400
17	4394.184	547.440	2405552.750	143508160
18	4394.184	553.664	2432902.500	145139776
19	4394.184	549.362	2413997	144011920
20	4394.184	529.118	2325041	138705072
21	4394.184	528.712	2323259.500	138598784
22	4394.184	527.638	2318538	138317120
23	4394.184	528.703	2323217	138596256
24	4394.184	532.862	2341493.500	139686560
25	4394.184	535.281	2352122	140320640
26	4394.184	544.553	2392864	142751184
27	4394.184	550.267	2417976	144249296
28	4394.184	555.362	2440364.250	145584912
29	4394.184	559.794	2459837.500	146746624
30	4394.184	569.010	2500332.500	149162432
31	4394.184	577.530	2537774.250	151396112
32	4394.184	594.045	2610341.750	155725264
33	4394.184	604.861	2657868.250	158560560
34	4394.184	617.303	2712543.250	161822304
35	4394.184	632.551	2779546.750	165819520
36	4394.184	646.072	2838959.500	169363920
37	4394.184	666.173	2927286.500	174633248
38	4394.184	684.076	3005953.500	179326304
39	4394.184	705.501	3100102.500	184942928
40	4394.184	726.406	3191962	190423008
41	4394.184	751.155	3300714.250	196910848
42	4394.184	776.446	3411844.750	203540560
43	4394.184	800.208	3516259	209769600
44	4394.184	819.775	3602242.500	214899120
45	4394.184	844.905	3712670	221486896
46	4394.184	874.784	3843963.750	229319488
47	4394.184	912.556	4009939.750	239221136
48	4394.184	948.219	4166650	248570016
49	4394.184	980.814	4309875.500	257114416
50	4394.184	1005.348	4417682	263545824
51	4394.184	1037.409	4558566	271950560
52	4394.184	1070.031	4701912	280502144
53	4394.184	1103.492	4848946	289273760
54	4394.184	1131.555	4972262.500	296630464
55	4394.184	1161.238	5102693	304411552
56	4394.184	1192.204	5238762.500	312529088
57	4394.184	1211.767	5324725	317657344
58	4394.184	1223.617	5376797	320763808
59	4394.184	1243.338	5463456.500	325933664
60	4394.184	1264.648	5557095	331519840
61	4394.184	1283.333	5639199.500	336417952
