 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	157.473	691965.188	41280592
2	4394.184	170.803	750538.312	44774892
3	4394.184	177.324	779196	46484528
4	4394.184	183.252	805243.875	48038464
5	4394.184	186.610	819998.812	48918704
6	4394.184	177.230	778781.625	46459808
7	4394.184	184.310	809893.125	48315828
8	4394.184	173.274	761397.562	45422724
9	4394.184	188.050	826326	49296164
10	4394.184	201.845	886942.875	52912384
11	4394.184	212.882	935443.750	55805804
12	4394.184	222.503	977720.438	58327904
13	4394.184	229.701	1009347.125	60214664
14	4394.184	238.048	1046026.062	62402816
15	4394.184	243.293	1069074.625	63777832
16	4394.184	250.002	1098553.375	65536444
17	4394.184	258.689	1136728.125	67813840
18	4394.184	264.635	1162855.625	69372528
19	4394.184	268.903	1181607.625	70491216
20	4394.184	273.749	1202905.375	71761768
21	4394.184	278.169	1222327	72920408
22	4394.184	279.477	1228071.125	73263088
23	4394.184	279.208	1226889.875	73192624
24	4394.184	278.824	1225202.375	73091952
25	4394.184	276.986	1217125.500	72610104
26	4394.184	279.411	1227783.750	73245944
27	4394.184	277.849	1220921.625	72836568
28	4394.184	281.115	1235272	73692672
29	4394.184	282.317	1240554.875	74007832
30	4394.184	282.602	1241805.625	74082448
31	4394.184	280.362	1231962.375	73495224
32	4394.184	278.266	1222751.875	72945760
33	4394.184	279.907	1229964.375	73376032
34	4394.184	277.985	1221515.750	72872016
35	4394.184	278.143	1222209.625	72913408
36	4394.184	276.284	1214043	72426208
37	4394.184	275.808	1211949.375	72301312
38	4394.184	273.110	1200093.750	71594048
39	4394.184	276.396	1214535.875	72455616
40	4394.184	273.619	1202330.750	71727496
41	4394.184	272.260	1196358.750	71371216
42	4394.184	269.003	1182049.500	70517576
43	4394.184	269.814	1185613	70730160
44	4394.184	268.695	1180694.250	70436728
45	4394.184	265.032	1164598.250	69476488
46	4394.184	263.444	1157621.875	69060288
47	4394.184	262.207	1152184.375	68735904
48	4394.184	261.300	1148201.750	68498312
49	4394.184	258.876	1137547.750	67862728
50	4394.184	262.214	1152217.500	68737888
51	4394.184	264.408	1161858.500	69313040
52	4394.184	263.115	1156173.500	68973888
53	4394.184	262.494	1153447.500	68811264
54	4394.184	258.578	1136238.750	67784640
55	4394.184	252.675	1110302.250	66237348
56	4394.184	250.069	1098850.750	65554180
57	4394.184	241.673	1061953.750	63353016
58	4394.184	245.023	1076674.250	64231196
59	4394.184	261.016	1146953.750	68423864
60	4394.184	247.316	1086752.625	64832448
61	4394.184	235.201	1033515.250	61656464
62	4394.184	237.556	1043866.625	62273992
63	4394.184	237.331	1042874.688	62214816
64	4394.184	240.028	1054725.875	62921824
65	4394.184	244.491	1074336.750	64091748
66	4394.184	242.352	1064937	63530992
67	4394.184	244.360	1073762.500	64057496
68	4394.184	258.868	1137513	67860656
69	4394.184	264.779	1163487.250	69410208
70	4394.184	264.737	1163304.125	69399280
71	4394.184	267.983	1177565.375	70250064
72	4394.184	268.809	1181196.375	70466680
73	4394.184	272.014	1195279.250	71306824
74	4394.184	272.124	1195761.375	71335584
75	4394.184	290.891	1278227.250	76255256
76	4394.184	292.770	1286484.375	76747848
77	4394.184	294.193	1292737.750	77120904
78	4394.184	281.918	1238797.750	73903008
79	4394.184	264.737	1163302	69399152
