 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	175.558	771433.688	46021452
2	4394.184	178.695	785220	46843904
3	4394.184	177.261	778915.750	46467808
4	4394.184	178.968	786420.062	46915492
5	4394.184	185.310	814284.375	48577796
6	4394.184	193.634	850865.562	50760120
7	4394.184	179.910	790558.312	47162368
8	4394.184	167.302	735157.250	43857304
9	4394.184	175.155	769661.312	45915716
10	4394.184	183.870	807960.500	48200532
11	4394.184	191.140	839904.938	50106244
12	4394.184	199.655	877319.375	52338280
13	4394.184	208.483	916113.438	54652616
14	4394.184	212.886	935461.750	55806880
15	4394.184	218.632	960709.375	57313076
16	4394.184	224.563	986769.875	58867772
17	4394.184	230.469	1012722.062	60416000
18	4394.184	232.823	1023068.312	61033224
19	4394.184	236.747	1040311.438	62061900
20	4394.184	241.069	1059302	63194824
21	4394.184	244.064	1072461.125	63979856
22	4394.184	245.951	1080753.750	64474568
23	4394.184	250.638	1101351.125	65703352
24	4394.184	250.224	1099529.625	65594684
25	4394.184	250.710	1101667.250	65722208
26	4394.184	248.765	1093120.875	65212352
27	4394.184	248.220	1090726	65069488
28	4394.184	248.967	1094005.750	65265144
29	4394.184	251.340	1104435.250	65887344
30	4394.184	251.271	1104132.125	65869256
31	4394.184	252.106	1107800.125	66088076
32	4394.184	249.113	1094650.500	65303608
33	4394.184	249.655	1097028.875	65445496
34	4394.184	248.797	1093258.375	65220560
35	4394.184	247.076	1085699.500	64769616
36	4394.184	244.094	1072592.125	63987672
37	4394.184	243.381	1069459.750	63800808
38	4394.184	243.514	1070046.750	63835820
39	4394.184	240.111	1055091.750	62943648
40	4394.184	238.345	1047331.812	62480716
41	4394.184	238.258	1046947.688	62457800
42	4394.184	237.792	1044901.938	62335756
43	4394.184	236.727	1040220.875	62056500
44	4394.184	233.870	1027666.688	61307552
45	4394.184	224.750	987593	58916876
46	4394.184	218.938	962052.250	57393192
47	4394.184	216.522	951436.750	56759900
48	4394.184	214.872	944187.875	56327452
49	4394.184	211.329	928618.938	55398660
50	4394.184	211.238	928219.562	55374832
51	4394.184	208.573	916506.875	54676088
52	4394.184	207.643	912421.250	54432352
53	4394.184	207.919	913634.062	54504704
54	4394.184	207.514	911856.812	54398680
55	4394.184	209.501	920584.312	54919336
56	4394.184	210.816	926363.188	55264088
57	4394.184	210.902	926741.875	55286680
58	4394.184	217.823	957154.375	57100996
59	4394.184	220.241	967781.500	57734980
60	4394.184	212.828	935206.250	55791640
61	4394.184	217.391	955253.812	56987616
62	4394.184	221.280	972345.312	58007244
63	4394.184	233.258	1024979.625	61147252
64	4394.184	220.560	969179.562	57818384
65	4394.184	225.794	992178.625	59190440
66	4394.184	233.116	1024352.500	61109840
67	4394.184	225.171	989441.500	59027152
68	4394.184	232.383	1021135.438	60917920
69	4394.184	220.244	967790.812	57735536
70	4394.184	226.188	993912.875	59293900
71	4394.184	248.157	1090449.250	65052972
72	4394.184	246.141	1081589.625	64524432
73	4394.184	241.029	1059124.750	63184252
74	4394.184	244.152	1072851	64003112
75	4394.184	272.006	1195245.375	71304800
76	4394.184	273.609	1202287.500	71724920
77	4394.184	281.020	1234854.750	73667776
78	4394.184	268.890	1181550.125	70487784
79	4394.184	243.716	1070933.125	63888700
