 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	462.757	2033438.125	121308896
2	4394.184	499.214	2193638.750	130866000
3	4394.184	530.476	2331009.250	139061104
4	4394.184	556.046	2443369.500	145764192
5	4394.184	596.017	2619009.750	156242368
6	4394.184	636.810	2798260.750	166935952
7	4394.184	684.388	3007324.750	179408096
8	4394.184	781.854	3435608	204958208
9	4394.184	832.523	3658260.750	218241008
10	4394.184	881.576	3873808.250	231099936
11	4394.184	925.284	4065867.250	242557616
12	4394.184	966.062	4245053.500	253247328
13	4394.184	1114.811	4898683.500	292240960
14	4394.184	1117.160	4909006.500	292856800
15	4394.184	1110.282	4878781.500	291053664
16	4394.184	1103.092	4847190.500	289169024
17	4394.184	1104.883	4855057	289638336
18	4394.184	1113.462	4892757.500	291887424
19	4394.184	1095.608	4814302	287207008
20	4394.184	1128.214	4957582	295754656
21	4394.184	1080.168	4746456	283159520
22	4394.184	1040.836	4573626.500	272849024
23	4394.184	1027.376	4514479.500	269320480
24	4394.184	1015.364	4461695.500	266171552
25	4394.184	1011.678	4445501	265205440
26	4394.184	1016.245	4465568.500	266402608
27	4394.184	1014.141	4456322.500	265851008
28	4394.184	1018.522	4475575	266999552
29	4394.184	1030.006	4526034	270009792
30	4394.184	1040.729	4573154.500	272820864
31	4394.184	1054.294	4632763.500	276376960
32	4394.184	1071.883	4710051.500	280987744
33	4394.184	1090.438	4791585	285851776
34	4394.184	1113.027	4890846.500	291773440
35	4394.184	1136.944	4995943	298043168
36	4394.184	1162.955	5110236	304861568
37	4394.184	1195.674	5254012.500	313438848
38	4394.184	1228.401	5397818	322017856
39	4394.184	1268.711	5574951	332585088
40	4394.184	1298.440	5705585.500	340378368
41	4394.184	1346.186	5915387	352894496
42	4394.184	1387.273	6095934.500	363665408
43	4394.184	1428.643	6277718	374510080
44	4394.184	1483.766	6519942.500	388960480
45	4394.184	1531.740	6730748	401536512
46	4394.184	1596.240	7014172.500	418444768
47	4394.184	1663.623	7310264.500	436108736
48	4394.184	1724.753	7578882	452133664
49	4394.184	1788.324	7858225.500	468798464
50	4394.184	1872.637	8228711.500	490900576
51	4394.184	1948.058	8560126	510671808
52	4394.184	2012.520	8843383	527570048
53	4394.184	2080.141	9140521	545296448
54	4394.184	2130.476	9361704	558491584
55	4394.184	2191.904	9631630	574594496
56	4394.184	2245.875	9868786	588742592
57	4394.184	2302.500	10117609	603586624
58	4394.184	2359.325	10367307	618482816
59	4394.184	2416.250	10617444	633405312
60	4394.184	2468.560	10847308	647118272
61	4394.184	2609.505	11466644	684066048
