 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	344.674	1514560.625	90354200
2	4394.184	358.855	1576874.875	94071688
3	4394.184	378.896	1664936.750	99325200
4	4394.184	413.170	1815546	108310096
5	4394.184	433.571	1905190.500	113658032
6	4394.184	478.417	2102254	125414256
7	4394.184	485.781	2134609.500	127344488
8	4394.184	669.307	2941056	175454688
9	4394.184	731.844	3215855.750	191848432
10	4394.184	777.275	3415488.750	203757952
11	4394.184	814.256	3577988.750	213452224
12	4394.184	843.340	3705793	221076640
13	4394.184	859.483	3776728	225308416
14	4394.184	870.971	3827205	228319712
15	4394.184	885.391	3890568.500	232099808
16	4394.184	893.684	3927010	234273792
17	4394.184	916.749	4028365.250	240320352
18	4394.184	932.260	4096520	244386256
19	4394.184	937.662	4120260	245802512
20	4394.184	959.333	4215483.500	251483264
21	4394.184	975.220	4285297	255648144
22	4394.184	986.972	4336937	258728816
23	4394.184	996.510	4378849.500	261229216
24	4394.184	1005.212	4417086.500	263510320
25	4394.184	1007.791	4428417.500	264186288
26	4394.184	1010.565	4440608	264913536
27	4394.184	1021.085	4486833.500	267671200
28	4394.184	1019.970	4481936.500	267379056
29	4394.184	1030.271	4527198	270079232
30	4394.184	1044.741	4590784.500	273872608
31	4394.184	1052.704	4625774	275959968
32	4394.184	1064.055	4675655	278935744
33	4394.184	1078.313	4738307	282673376
34	4394.184	1069.505	4699602	280364320
35	4394.184	1055.838	4639547	276781632
36	4394.184	1073.532	4717297.500	281420000
37	4394.184	1096.099	4816459.500	287335744
38	4394.184	1110.768	4880920	291181248
39	4394.184	1122.821	4933883.500	294340864
40	4394.184	1143.257	5023682	299697984
41	4394.184	1159.371	5094488.500	303922112
42	4394.184	1161.064	5101928	304365920
43	4394.184	1243.022	5462067	325850752
44	4394.184	1146.029	5035861.500	300424608
45	4394.184	1145.333	5032802	300242080
46	4394.184	1158.729	5091668	303753856
47	4394.184	1177.366	5173564.500	308639552
48	4394.184	1191.742	5236731.500	312407904
49	4394.184	1208.856	5311935	316894336
50	4394.184	1202.609	5284486	315256768
51	4394.184	1209.535	5314919.500	317072352
52	4394.184	1220.013	5360960.500	319819040
53	4394.184	1242.159	5458274	325624480
54	4394.184	1228.656	5398942.500	322084928
55	4394.184	1217.719	5350880.500	319217696
56	4394.184	1234.403	5424195	323591424
57	4394.184	1230.672	5407796.500	322613152
58	4394.184	1229.244	5401526	322239040
59	4394.184	1218.876	5355964	319520960
60	4394.184	1247.532	5481885	327033056
61	4394.184	1267.315	5568813.500	332218944
62	4394.184	1269.400	5577979	332765696
63	4394.184	1284.754	5645446.500	336790624
64	4394.184	1294.268	5687251.500	339284608
65	4394.184	1295.329	5691914	339562752
66	4394.184	1293.702	5684763	339136128
67	4394.184	1307.668	5746132.500	342797248
68	4394.184	1306.163	5739519.500	342402752
69	4394.184	1316.691	5785780.500	345162528
70	4394.184	1335.792	5869717	350169952
71	4394.184	1357.020	5962995.500	355734656
72	4394.184	1360.727	5979285.500	356706496
73	4394.184	1375.419	6043845	360557888
74	4394.184	1378.869	6059004.500	361462272
75	4394.184	1433.896	6300804.500	375887328
76	4394.184	1433.721	6300032.500	375841312
77	4394.184	1452.669	6383294	380808416
78	4394.184	1466.472	6443945.500	384426720
79	4394.184	1455.373	6395174.500	381517184
