 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	86.233	378921.906	22605360
2	4394.184	89.845	394794.719	23552284
3	4394.184	94.419	414893.250	24751304
4	4394.184	98.570	433135.188	25839564
5	4394.184	103.072	452919.500	27019836
6	4394.184	105.930	465473.969	27768800
7	4394.184	109.854	482720.500	28797676
8	4394.184	108.250	475669.812	28377054
9	4394.184	120.123	527843.375	31489572
10	4394.184	130.140	571857.875	34115348
11	4394.184	137.934	606106.688	36158532
12	4394.184	144.809	636318.750	37960896
13	4394.184	151.118	664039.125	39614608
14	4394.184	157.681	692877.812	41335040
15	4394.184	164.216	721595.250	43048236
16	4394.184	167.152	734496.188	43817872
17	4394.184	171.904	755377.250	45063568
18	4394.184	176.298	774685.125	46215424
19	4394.184	180.173	791714.312	47231332
20	4394.184	183.562	806604.375	48119628
21	4394.184	186.270	818505.938	48829640
22	4394.184	187.058	821967.250	49036132
23	4394.184	190.210	835819.312	49862508
24	4394.184	191.098	839720.188	50095220
25	4394.184	191.850	843023	50292256
26	4394.184	192.963	847913.188	50583992
27	4394.184	193.471	850145.875	50717188
28	4394.184	193.612	850768.625	50754336
29	4394.184	193.023	848178.312	50599808
30	4394.184	192.480	845791.688	50457428
31	4394.184	194.227	853470.312	50915512
32	4394.184	193.894	852005.125	50828104
33	4394.184	194.623	855210.875	51019348
34	4394.184	195.512	859113.938	51252192
35	4394.184	195.520	859149.750	51254332
36	4394.184	197.745	868926.875	51837604
37	4394.184	199.315	875828.188	52249316
38	4394.184	200.475	880924.375	52553340
39	4394.184	203.345	893534.938	53305652
40	4394.184	204.537	898772.500	53618108
41	4394.184	203.574	894540.438	53365636
42	4394.184	202.753	890933.250	53150440
43	4394.184	195.417	858696.688	51227304
44	4394.184	217.204	954436.062	56938832
45	4394.184	216.563	951617.750	56770696
46	4394.184	214.407	942144.625	56205560
47	4394.184	215.290	946022.812	56436920
48	4394.184	216.319	950546.562	56706792
49	4394.184	217.239	954587.625	56947872
50	4394.184	216.048	949355.438	56635736
51	4394.184	218.100	958369.625	57173496
52	4394.184	221.944	975262.875	58181296
53	4394.184	225.605	991348.750	59140932
54	4394.184	229.090	1006661.812	60054464
55	4394.184	224.152	984966.750	58760200
56	4394.184	231.187	1015878.688	60604316
57	4394.184	235.101	1033077.375	61630336
58	4394.184	239.861	1053991.375	62878004
59	4394.184	242.985	1067720.625	63697048
60	4394.184	245.659	1079472	64398104
61	4394.184	251.522	1105235.375	65935068
62	4394.184	256.585	1127480.750	67262160
63	4394.184	258.768	1137073.250	67834432
64	4394.184	266.009	1168891.500	69732608
65	4394.184	270.788	1189892.500	70985464
66	4394.184	277.681	1220183.250	72792528
67	4394.184	282.215	1240103.625	73980912
68	4394.184	288.097	1265949.500	75522800
69	4394.184	297.098	1305504.250	77882520
70	4394.184	298.055	1309706.625	78133216
71	4394.184	307.551	1351437	80622736
72	4394.184	315.096	1384587.750	82600408
73	4394.184	328.395	1443029.375	86086864
74	4394.184	333.501	1465466.125	87425376
75	4394.184	366.278	1609494.625	96017680
76	4394.184	374.723	1646602.750	98231448
77	4394.184	383.016	1683044.125	100405424
78	4394.184	395.052	1735930.625	103560480
79	4394.184	371.940	1634373.625	97501896
