 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	67.964	298645.719	17816320
2	4394.184	71.481	314101	18738336
3	4394.184	68.975	303087.469	18081302
4	4394.184	73.511	323021.250	19270492
5	4394.184	77.056	338597.812	20199744
6	4394.184	81.639	358737.719	21401232
7	4394.184	86.937	382017.656	22790044
8	4394.184	81.489	358078	21361874
9	4394.184	91.087	400253.594	23877944
10	4394.184	99.397	436769.438	26056372
11	4394.184	106.205	466685.531	27841076
12	4394.184	113.869	500361.531	29850088
13	4394.184	114.114	501439.156	29914376
14	4394.184	117.428	516000.344	30783054
15	4394.184	122.750	539385.062	32178116
16	4394.184	125.054	549511.562	32782234
17	4394.184	129.286	568104.812	33891452
18	4394.184	133.371	586055.438	34962332
19	4394.184	135.519	595494.312	35525428
20	4394.184	137.697	605063.688	36096312
21	4394.184	140.530	617514	36839060
22	4394.184	142.402	625742.375	37329936
23	4394.184	143.804	631903.062	37697464
24	4394.184	144.395	634497.938	37852272
25	4394.184	146.471	643620.625	38396504
26	4394.184	136.194	598461.062	35702416
27	4394.184	128.918	566489.938	33795112
28	4394.184	128.684	565461.125	33733736
29	4394.184	119.899	526858.312	31430808
30	4394.184	120.438	529226.812	31572104
31	4394.184	120.935	531411.750	31702452
32	4394.184	122.358	537661.625	32075304
33	4394.184	107.328	471617.781	28135320
34	4394.184	107.965	474418.281	28302392
35	4394.184	108.452	476558.500	28430070
36	4394.184	104.847	460715.469	27484920
37	4394.184	105.909	465383.906	27763428
38	4394.184	108.280	475802.438	28384966
39	4394.184	108.374	476214.750	28409562
40	4394.184	109.561	481429.125	28720636
41	4394.184	111.090	488151.188	29121656
42	4394.184	110.165	484086.406	28879162
43	4394.184	109.194	479817.781	28624508
44	4394.184	118.193	519360.312	30983500
45	4394.184	118.394	520245.812	31036324
46	4394.184	117.918	518152.500	30911444
47	4394.184	118.615	521217.312	31094284
48	4394.184	120.613	529994.875	31617924
49	4394.184	123.810	544043.250	32456012
50	4394.184	123.194	541335.250	32294458
51	4394.184	125.538	551637.062	32909036
52	4394.184	128.187	563276.438	33603404
53	4394.184	130.225	572231.812	34137656
54	4394.184	132.703	583121.750	34787316
55	4394.184	130.027	571362.188	34085776
56	4394.184	135.113	593713.188	35419172
57	4394.184	138.732	609612.500	36367676
58	4394.184	140.309	616543.438	36781156
59	4394.184	137.484	604129.438	36040572
60	4394.184	140.163	615902.312	36742912
61	4394.184	141.794	623068.312	37170412
62	4394.184	145.433	639057.812	38124296
63	4394.184	141.735	622811.500	37155092
64	4394.184	137.757	605330.938	36112256
65	4394.184	142.768	627349.375	37425808
66	4394.184	148.263	651495.625	38866300
67	4394.184	153.233	673335.500	40169200
68	4394.184	162.113	712355.125	42497000
69	4394.184	162.949	716025.938	42715988
70	4394.184	172.660	758700.562	45261832
71	4394.184	180.468	793009.062	47308576
72	4394.184	186.101	817762.250	48785276
73	4394.184	206.028	905326.688	54009112
74	4394.184	214.369	941977.500	56195592
75	4394.184	254.178	1116906.875	66631360
76	4394.184	264.384	1161750.875	69306616
77	4394.184	273.394	1201342.250	71668520
78	4394.184	288.957	1269730.875	75748384
79	4394.184	266.663	1171766.125	69904096
