 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	90.132	396054.750	23627454
2	4394.184	95.190	418282.875	24953518
3	4394.184	97.057	426484.406	25442798
4	4394.184	101.073	444132.656	26495640
5	4394.184	100.412	441227.781	26322344
6	4394.184	105.888	465291.688	27757924
7	4394.184	104.625	459743.438	27426932
8	4394.184	98.973	434906.562	25945240
9	4394.184	108.503	476780.719	28443328
10	4394.184	117.139	514728.250	30707164
11	4394.184	124.559	547333.688	32652308
12	4394.184	133.200	585303.188	34917456
13	4394.184	139.732	614008.562	36629936
14	4394.184	136.182	598410.312	35699388
15	4394.184	141.593	622185.250	37117732
16	4394.184	143.739	631617.375	37680424
17	4394.184	148.426	652212.625	38909072
18	4394.184	152.942	672053.438	40092720
19	4394.184	156.191	686333.812	40944644
20	4394.184	157.567	692376.688	41305144
21	4394.184	158.321	695693.375	41503008
22	4394.184	160.573	705587.375	42093252
23	4394.184	163.028	716375.875	42736864
24	4394.184	164.402	722410.812	43096892
25	4394.184	163.214	717193.750	42785656
26	4394.184	165.134	725628.312	43288840
27	4394.184	166.714	732571.250	43703032
28	4394.184	166.253	730545	43582152
29	4394.184	166.624	732176.188	43679464
30	4394.184	167.221	734798.688	43835912
31	4394.184	167.313	735206.062	43860216
32	4394.184	169.266	743783.750	44371936
33	4394.184	168.818	741817.812	44254656
34	4394.184	170.296	748312.312	44642096
35	4394.184	170.594	749620.938	44720164
36	4394.184	172.132	756380.625	45123432
37	4394.184	165.898	728985.375	43489112
38	4394.184	167.356	735393.875	43871420
39	4394.184	169.155	743296.438	44342864
40	4394.184	169.678	745597.375	44480132
41	4394.184	169.353	744167.938	44394856
42	4394.184	170.334	748478.375	44652004
43	4394.184	156.427	687370.312	41006476
44	4394.184	177.869	781587.625	46627204
45	4394.184	177.047	777976.125	46411752
46	4394.184	177.038	777938.750	46409520
47	4394.184	180.355	792511.312	47278880
48	4394.184	180.421	792801.938	47296216
49	4394.184	181.387	797049.125	47549592
50	4394.184	183.030	804265.812	47980116
51	4394.184	185.341	814424.188	48586136
52	4394.184	188.210	827031.250	49338240
53	4394.184	191.034	839438.812	50078432
54	4394.184	193.740	851327.812	50787696
55	4394.184	197.098	866082.875	51667940
56	4394.184	196.077	861598.812	51400432
57	4394.184	199.783	877882.812	52371892
58	4394.184	203.529	894345.938	53354032
59	4394.184	211.027	927291.438	55319464
60	4394.184	215.448	946717.188	56478344
61	4394.184	217.253	954647.750	56951460
62	4394.184	224.001	984302.625	58720580
63	4394.184	231.486	1017191.688	60682648
64	4394.184	237.203	1042313.562	62181344
65	4394.184	243.751	1071085.250	63897772
66	4394.184	252.341	1108831.250	66149588
67	4394.184	259.082	1138453.500	67916768
68	4394.184	264.980	1164369.125	69462816
69	4394.184	269.123	1182577.500	70549072
70	4394.184	278.565	1224064	73024040
71	4394.184	289.666	1272843.625	75934080
72	4394.184	297.037	1305236.250	77866528
73	4394.184	305.004	1340243.750	79954976
74	4394.184	311.744	1369859.750	81721776
75	4394.184	349.969	1537826.875	91742200
76	4394.184	358.938	1577239	94093408
77	4394.184	368.293	1618348.875	96545904
78	4394.184	387.531	1702883.375	101588984
79	4394.184	365.645	1606713.250	95851760
