 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	252.591	1109932.875	66215312
2	4394.184	265.978	1168756.125	69724528
3	4394.184	275.222	1209377.250	72147872
4	4394.184	287.759	1264466.750	75434344
5	4394.184	304.868	1339648.250	79919448
6	4394.184	321.911	1414535.625	84387008
7	4394.184	346.639	1523196.125	90869376
8	4394.184	426.315	1873307.500	111755984
9	4394.184	464.219	2039862.750	121692176
10	4394.184	493.860	2170110.250	129462360
11	4394.184	520.586	2287551.750	136468576
12	4394.184	536.759	2358616.500	140708080
13	4394.184	548.859	2411787.500	143880112
14	4394.184	560.721	2463910.250	146989584
15	4394.184	570.788	2508148	149628688
16	4394.184	580.674	2551586.750	152220112
17	4394.184	594.556	2612590.250	155859408
18	4394.184	601.972	2645175	157803312
19	4394.184	616.668	2709753.500	161655872
20	4394.184	631.911	2776731.250	165651568
21	4394.184	641.975	2820955	168289824
22	4394.184	651.009	2860652.250	170658048
23	4394.184	664.503	2919950.250	174195600
24	4394.184	670.222	2945080.750	175694800
25	4394.184	679.062	2983924	178012080
26	4394.184	688.145	3023836	180393104
27	4394.184	702.115	3085220.500	184055120
28	4394.184	707.871	3110515.750	185564160
29	4394.184	720.594	3166421.250	188899328
30	4394.184	725.019	3185865.250	190059280
31	4394.184	735.820	3233328	192890768
32	4394.184	750.695	3298692.250	196790208
33	4394.184	758.049	3331006.500	198717984
34	4394.184	768.150	3375392.250	201365920
35	4394.184	777.799	3417792	203895360
36	4394.184	778.531	3421007.750	204087200
37	4394.184	791.234	3476828	207417264
38	4394.184	802.490	3526289	210367968
39	4394.184	817.909	3594044.500	214410064
40	4394.184	831.638	3654368.750	218008816
41	4394.184	844.192	3709536.750	221299984
42	4394.184	861.876	3787240.750	225935584
43	4394.184	924.599	4062857.750	242378080
44	4394.184	852.976	3748131.500	223602432
45	4394.184	861.542	3785771.500	225847936
46	4394.184	862.553	3790218.500	226113216
47	4394.184	879.061	3862753.750	230440448
48	4394.184	893.853	3927754	234318176
49	4394.184	917.460	4031486.750	240506576
50	4394.184	933.012	4099826.750	244583520
51	4394.184	947.494	4163462.500	248379840
52	4394.184	962.270	4228392	252253344
53	4394.184	977.021	4293211	256120272
54	4394.184	990.167	4350974	259566240
55	4394.184	990.436	4352159	259636944
56	4394.184	1007.577	4427476.500	264130144
57	4394.184	1025.117	4504552	268728256
58	4394.184	1034.839	4547275	271276960
59	4394.184	1036.441	4554311.500	271696736
60	4394.184	1057.842	4648351	277306880
61	4394.184	1069.836	4701055.500	280451072
62	4394.184	1100.953	4837788.500	288608160
63	4394.184	1104.009	4851216.500	289409216
64	4394.184	1101.588	4840578	288774560
65	4394.184	1106.319	4861368	290014816
66	4394.184	1124.138	4939668.500	294685984
67	4394.184	1138.724	5003761.500	298509600
68	4394.184	1153.266	5067661.500	302321696
69	4394.184	1177.101	5172400	308570080
70	4394.184	1190.790	5232549.500	312158400
71	4394.184	1202.388	5283515.500	315198880
72	4394.184	1212.063	5326027.500	317735040
73	4394.184	1223.381	5375762.500	320702080
74	4394.184	1235.184	5427625	323796032
75	4394.184	1286.377	5652576.500	337215968
76	4394.184	1293.290	5682955.500	339028320
77	4394.184	1314.365	5775563	344552992
78	4394.184	1325.777	5825709	347544576
79	4394.184	1333.925	5861512	349680448
