 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	119.737	526145.688	31388296
2	4394.184	122.734	539315.500	32173968
3	4394.184	128.620	565179.812	33716952
4	4394.184	134.554	591255.062	35272528
5	4394.184	139.036	610948.812	36447396
6	4394.184	135.227	594210.500	35448840
7	4394.184	139.788	614256.062	36644700
8	4394.184	138.720	609561.750	36364652
9	4394.184	138.914	610413.250	36415448
10	4394.184	147.622	648680.188	38698344
11	4394.184	156.179	686281.312	40941512
12	4394.184	163.240	717306.875	42792408
13	4394.184	169.363	744210.938	44397420
14	4394.184	172.681	758791.688	45267268
15	4394.184	177.082	778132.562	46421084
16	4394.184	181.063	795625.312	47464648
17	4394.184	186.050	817538.250	48771912
18	4394.184	189.101	830946.625	49571816
19	4394.184	192.379	845349.438	50431048
20	4394.184	195.297	858172.312	51196020
21	4394.184	196.380	862928.875	51479784
22	4394.184	197.518	867928.688	51778056
23	4394.184	199.350	875980.250	52258392
24	4394.184	200.612	881524.625	52589152
25	4394.184	199.112	874935.375	52196056
26	4394.184	197.867	869461.938	51869528
27	4394.184	198.833	873710.688	52122992
28	4394.184	199.583	877005.062	52319524
29	4394.184	200.225	879823.812	52487684
30	4394.184	198.441	871984.312	52020004
31	4394.184	198.636	872841.375	52071132
32	4394.184	196.803	864787.312	51590652
33	4394.184	196.067	861556.375	51397904
34	4394.184	194.838	856153.500	51075584
35	4394.184	195.154	857542.250	51158432
36	4394.184	194.028	852595.125	50863304
37	4394.184	191.566	841776.062	50217868
38	4394.184	193.024	848182.938	50600080
39	4394.184	189.743	833765.125	49739960
40	4394.184	191.106	839753.750	50097224
41	4394.184	188.393	827831.250	49385964
42	4394.184	189.036	830657.125	49554544
43	4394.184	186.620	820040.562	48921192
44	4394.184	175.872	772811.875	46103672
45	4394.184	176.050	773594.875	46150380
46	4394.184	175.265	770146.312	45944652
47	4394.184	174.896	768524.375	45847888
48	4394.184	173.129	760758.500	45384600
49	4394.184	171.822	755016	45042020
50	4394.184	173.643	763018.688	45519436
51	4394.184	174.764	767945.812	45813372
52	4394.184	174.221	765558.312	45670944
53	4394.184	175.653	771851.250	46046360
54	4394.184	175.200	769863.125	45927752
55	4394.184	176.521	775666.938	46273992
56	4394.184	175.052	769210.688	45888832
57	4394.184	176.769	776755.188	46338916
58	4394.184	179.601	789200.625	47081372
59	4394.184	174.637	767388.688	45780136
60	4394.184	177.208	778684.312	46454004
61	4394.184	182.020	799830.312	47715508
62	4394.184	184.264	809690.812	48303756
63	4394.184	187.903	825679.125	49257572
64	4394.184	192.881	847555	50562620
65	4394.184	194.193	853320.125	50906552
66	4394.184	197.903	869623.062	51879140
67	4394.184	198.216	870996.312	51961060
68	4394.184	202.041	887806	52963876
69	4394.184	204.363	898008	53572496
70	4394.184	207.931	913688.250	54507936
71	4394.184	212.269	932749.125	55645052
72	4394.184	214.884	944239.812	56330552
73	4394.184	223.579	982445.625	58609800
74	4394.184	228.039	1002046.250	59779112
75	4394.184	258.738	1136943	67826656
76	4394.184	261.309	1148239.750	68500584
77	4394.184	256.196	1125772.250	67160240
78	4394.184	262.544	1153664.875	68824232
79	4394.184	243.780	1071215.750	63905564
