 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	140.355	616746.812	36793292
2	4394.184	142.713	627108.750	37411452
3	4394.184	137.972	606273.500	36168480
4	4394.184	147.235	646979.562	38596884
5	4394.184	156.419	687331.938	41004192
6	4394.184	162.473	713935	42591248
7	4394.184	151.707	666629.188	39769124
8	4394.184	176.747	776656.812	46333048
9	4394.184	191.961	843513.312	50321508
10	4394.184	203.239	893069.062	53277856
11	4394.184	213.740	939212.188	56030616
12	4394.184	219.312	963696.438	57491280
13	4394.184	226.792	996564.750	59452104
14	4394.184	233.208	1024759.938	61134144
15	4394.184	237.284	1042668.312	62202508
16	4394.184	244.318	1073578.375	64046508
17	4394.184	252.162	1108044.625	66102664
18	4394.184	255.794	1124006.875	67054928
19	4394.184	259.063	1138372.250	67911920
20	4394.184	260.404	1144262.125	68263296
21	4394.184	262.704	1154368.375	68866200
22	4394.184	269.036	1182195.250	70526264
23	4394.184	270.948	1190596.125	71027440
24	4394.184	273.556	1202055.125	71711056
25	4394.184	277.706	1220292.875	72799064
26	4394.184	278.807	1225128.875	73087568
27	4394.184	282.105	1239622.250	73952200
28	4394.184	281.080	1235116.750	73683416
29	4394.184	282.259	1240296.250	73992400
30	4394.184	281.836	1238437.750	73881536
31	4394.184	284.845	1251660.375	74670352
32	4394.184	285.815	1255925.250	74924784
33	4394.184	270.030	1186561.375	70786736
34	4394.184	270.158	1187121.750	70820168
35	4394.184	274.034	1204157.125	71836448
36	4394.184	271.350	1192359.750	71132648
37	4394.184	272.707	1198325.875	71488576
38	4394.184	274.722	1207178.500	72016704
39	4394.184	279.115	1226483.875	73168400
40	4394.184	280.480	1232482.250	73526240
41	4394.184	281.690	1237798.500	73843400
42	4394.184	284.391	1249664.500	74551280
43	4394.184	297.012	1305124.750	77859880
44	4394.184	279.431	1227871.750	73251200
45	4394.184	278.200	1222460.375	72928368
46	4394.184	281.356	1236331.250	73755864
47	4394.184	280.537	1232732.500	73541176
48	4394.184	280.867	1234179.125	73627472
49	4394.184	282.927	1243234.750	74167704
50	4394.184	258.324	1135122.250	67718032
51	4394.184	251.891	1106856.500	66031784
52	4394.184	255.032	1120657.750	66855128
53	4394.184	258.458	1135712.500	67753248
54	4394.184	256.008	1124946.375	67110968
55	4394.184	258.264	1134857.625	67702248
56	4394.184	262.468	1153331.250	68804328
57	4394.184	267.415	1175070.750	70101240
58	4394.184	270.465	1188471.500	70900696
59	4394.184	274.001	1204012	71827792
60	4394.184	279.675	1228944.375	73315184
61	4394.184	288.041	1265706.500	75508304
62	4394.184	294.459	1293906.875	77190656
63	4394.184	299.803	1317389	78591528
64	4394.184	316.564	1391039.625	82985312
65	4394.184	322.431	1416819.625	84523272
66	4394.184	334.970	1471920.375	87810408
67	4394.184	342.273	1504011.875	89724896
68	4394.184	352.557	1549199	92420624
69	4394.184	364.043	1599671.375	95431664
70	4394.184	375.943	1651964.500	98551312
71	4394.184	387.701	1703629.375	101633480
72	4394.184	389.601	1711978	102131544
73	4394.184	401.435	1763980.375	105233848
74	4394.184	411.120	1806537.875	107772704
75	4394.184	439.063	1929324.250	115097776
76	4394.184	451.295	1983072.875	118304256
77	4394.184	466.704	2050785.125	122343768
78	4394.184	473.971	2082716	124248672
79	4394.184	442.849	1945959.250	116090168
