 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	53.111	233379.391	13922724
2	4394.184	55.301	243004.828	14496949
3	4394.184	58.457	256869.781	15324091
4	4394.184	62.253	273552.500	16319332
5	4394.184	66.799	293528.844	17511062
6	4394.184	65.833	289280.812	17257636
7	4394.184	74.725	328354.219	19588640
8	4394.184	70.954	311785.250	18600184
9	4394.184	81.577	358463.875	21384894
10	4394.184	87.495	384471.031	22936404
11	4394.184	92.485	406394.781	24244308
12	4394.184	98.031	430766.656	25698264
13	4394.184	103.326	454033.844	27086316
14	4394.184	108.405	476351.344	28417712
15	4394.184	113.191	497381.250	29672294
16	4394.184	117.643	516944.938	30839404
17	4394.184	121.089	532087.188	31742748
18	4394.184	123.626	543236.312	32407872
19	4394.184	126.523	555965.250	33167242
20	4394.184	129.512	569098.312	33950720
21	4394.184	130.060	571507.375	34094440
22	4394.184	132.800	583547.188	34812696
23	4394.184	134.430	590710.812	35240060
24	4394.184	132.499	582223.750	34733744
25	4394.184	133.307	585776.500	34945692
26	4394.184	135.864	597013	35616032
27	4394.184	139.735	614019.312	36630576
28	4394.184	141.800	623095	37172004
29	4394.184	143.812	631934.625	37699352
30	4394.184	145.180	637949.250	38058164
31	4394.184	148.172	651092.938	38842280
32	4394.184	149.621	657464.375	39222376
33	4394.184	153.343	673818.062	40197992
34	4394.184	155.107	681570	40660448
35	4394.184	158.633	697063.938	41584772
36	4394.184	162.848	715586.188	42689756
37	4394.184	163.678	719232.375	42907276
38	4394.184	167.986	738159.312	44036400
39	4394.184	171.658	754298.250	44999200
40	4394.184	175.226	769975.812	45934480
41	4394.184	173.837	763870.312	45570244
42	4394.184	180.099	791386.812	47211796
43	4394.184	177.419	779610.125	46509232
44	4394.184	197.975	869937.625	51897904
45	4394.184	206.422	907057.875	54112388
46	4394.184	209.452	920369.562	54906524
47	4394.184	212.583	934126.875	55727244
48	4394.184	235.412	1034442.625	61711784
49	4394.184	243.499	1069978.250	63831736
50	4394.184	242.927	1067467.125	63681928
51	4394.184	248.269	1090941.125	65082316
52	4394.184	253.808	1115277.500	66534156
53	4394.184	273.442	1201554.250	71681176
54	4394.184	281.185	1235577.250	73710880
55	4394.184	288.885	1269415.875	75729592
56	4394.184	292.867	1286909.625	76773224
57	4394.184	294.257	1293020.125	77137760
58	4394.184	308.761	1356752.750	80939856
59	4394.184	318.448	1399318.250	83479184
60	4394.184	324.806	1427257.500	85145960
61	4394.184	333.659	1466159.250	87466720
62	4394.184	352.284	1548000.375	92349120
63	4394.184	356.382	1566009.375	93423480
64	4394.184	364.491	1601642.625	95549256
65	4394.184	374.915	1647447.375	98281832
66	4394.184	386.330	1697604.750	101274072
67	4394.184	398.637	1751685.125	104500352
68	4394.184	405.584	1782212.750	106321536
69	4394.184	427.235	1877347.125	111996976
70	4394.184	439.335	1930517.750	115168976
71	4394.184	454.351	1996501.625	119105376
72	4394.184	464.683	2041902.125	121813832
73	4394.184	475.986	2091571.500	124776960
74	4394.184	481.446	2115562	126208176
75	4394.184	519.675	2283547.250	136229664
76	4394.184	526.433	2313242	138001168
77	4394.184	525.699	2310018	137808832
78	4394.184	539.019	2368547.750	141300544
79	4394.184	505.899	2223011.250	132618272
