 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	426.291	1873199.125	111749520
2	4394.184	458.624	2015276.250	120225424
3	4394.184	504.148	2215320.250	132159456
4	4394.184	549.827	2416038.750	144133728
5	4394.184	628.697	2762609	164809072
6	4394.184	691.827	3040013.750	181358224
7	4394.184	780.783	3430904.250	204677600
8	4394.184	902.318	3964952.500	236537328
9	4394.184	989.100	4346288.500	259286704
10	4394.184	1079.244	4742396	282917312
11	4394.184	1155.661	5078186	302949568
12	4394.184	1211.530	5323684	317595232
13	4394.184	1202.368	5283426.500	315193600
14	4394.184	1455.238	6394583	381481920
15	4394.184	1451.451	6377940.500	380489056
16	4394.184	1452.239	6381405.500	380695776
17	4394.184	1454.053	6389377	381171296
18	4394.184	1453.677	6387724.500	381072736
19	4394.184	1639.538	7204432.500	429795104
20	4394.184	1453.524	6387051.500	381032608
21	4394.184	1404.473	6171514.500	368174272
22	4394.184	1390.843	6111618	364601024
23	4394.184	1393.217	6122053	365223584
24	4394.184	1383.548	6079564.500	362688800
25	4394.184	1408.857	6190777.500	369323456
26	4394.184	1431.455	6290077	375247392
27	4394.184	1458.897	6410660	382440992
28	4394.184	1477.716	6493357	387374464
29	4394.184	1494.126	6565466	391676288
30	4394.184	1525.726	6704321.500	399959968
31	4394.184	1538.755	6761570	403375264
32	4394.184	1564.275	6873712	410065312
33	4394.184	1580.307	6944160	414268032
34	4394.184	1587.378	6975231	416121664
35	4394.184	1590.771	6990138.500	417010976
36	4394.184	1598.738	7025150.500	419099680
37	4394.184	1603.016	7043947.500	420221056
38	4394.184	1599.632	7029079	419334048
39	4394.184	1583.346	6957512	415064576
40	4394.184	1578.417	6935856	413772640
41	4394.184	1586.656	6972056	415932224
42	4394.184	1588.766	6981330	416485472
43	4394.184	1616.509	7103236	423758016
44	4394.184	1637.567	7195769.500	429278304
45	4394.184	1666.549	7323124	436875904
46	4394.184	1693.700	7442429	443993312
47	4394.184	1732.889	7614633	454266464
48	4394.184	1764.400	7753096	462526752
49	4394.184	1796.907	7895940.500	471048448
50	4394.184	1846.413	8113477.500	484026048
51	4394.184	1908.883	8387982.500	500402208
52	4394.184	1961.800	8620510	514274112
53	4394.184	2021.899	8884595	530028640
54	4394.184	2082.324	9150116	545868864
55	4394.184	2119.125	9311824	555515904
56	4394.184	2191.322	9629071	574441920
57	4394.184	2272.011	9983633	595593984
58	4394.184	2347.480	10315258	615377728
59	4394.184	2415.579	10614498	633229504
60	4394.184	2486.708	10927052	651875584
61	4394.184	2558.462	11242354	670685568
