 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	359.356	1579076.250	94203016
2	4394.184	369.605	1624112.875	96889768
3	4394.184	373.852	1642773.250	98002992
4	4394.184	394.371	1732937.125	103381904
5	4394.184	401.132	1762648.625	105154400
6	4394.184	418.424	1838630	109687224
7	4394.184	442.064	1942510.125	115884408
8	4394.184	500.099	2197528.250	131098040
9	4394.184	530.764	2332276	139136688
10	4394.184	560.167	2461477	146844432
11	4394.184	580.065	2548911	152060496
12	4394.184	603.453	2651684.750	158191664
13	4394.184	632.146	2777767	165713360
14	4394.184	651.430	2862501.750	170768384
15	4394.184	670.651	2946965.500	175807248
16	4394.184	684.165	3006348.500	179349856
17	4394.184	702.442	3086658.500	184140912
18	4394.184	714.297	3138752	187248656
19	4394.184	728.833	3202624	191059072
20	4394.184	741.262	3257241.750	194317392
21	4394.184	752.408	3306219	197239232
22	4394.184	767.863	3374130.750	201290656
23	4394.184	775.335	3406966	203249504
24	4394.184	781.204	3432755.250	204788016
25	4394.184	788.434	3464523.750	206683232
26	4394.184	790.861	3475188.750	207319472
27	4394.184	792.474	3482277.500	207742368
28	4394.184	801.448	3521709.500	210094768
29	4394.184	809.840	3558587	212294768
30	4394.184	810.214	3560228.250	212392672
31	4394.184	812.474	3570160	212985184
32	4394.184	808.329	3551945.500	211898560
33	4394.184	800.772	3518739	209917552
34	4394.184	797.894	3506095	209163248
35	4394.184	801.942	3523880.500	210224272
36	4394.184	796.630	3500539.750	208831840
37	4394.184	800.526	3517658.750	209853104
38	4394.184	800.635	3518138.750	209881744
39	4394.184	804.234	3533953	210825184
40	4394.184	802.776	3527547.250	210443040
41	4394.184	799.863	3514744.250	209679232
42	4394.184	798.400	3508316.250	209295760
43	4394.184	793.530	3486914.750	208019008
44	4394.184	790.413	3473220.750	207202080
45	4394.184	773.932	3400801.250	202881728
46	4394.184	766.068	3366241.750	200820016
47	4394.184	756.464	3324041.250	198302464
48	4394.184	753.396	3310559.500	197498192
49	4394.184	756.242	3323067.500	198244384
50	4394.184	745.476	3275759	195422080
51	4394.184	742.028	3260607	194518160
52	4394.184	734.727	3228524.750	192604224
53	4394.184	730.385	3209444	191465936
54	4394.184	727.429	3196456.500	190691136
55	4394.184	733.553	3223368.750	192296640
56	4394.184	735.573	3232244.750	192826160
57	4394.184	733.857	3224701.250	192376128
58	4394.184	729.415	3205184.250	191211808
59	4394.184	735.301	3231046	192754640
60	4394.184	734.627	3228085.500	192578032
61	4394.184	742.639	3263292	194678352
62	4394.184	730.449	3209726	191482752
63	4394.184	733.815	3224518.500	192365232
64	4394.184	733.762	3224286.750	192351408
65	4394.184	745.912	3277672.750	195536256
66	4394.184	738.326	3244338	193547600
67	4394.184	740.257	3252826.500	194054000
68	4394.184	757.758	3329727.250	198641664
69	4394.184	773.439	3398631	202752272
70	4394.184	786.361	3455413.500	206139744
71	4394.184	800.429	3517230.250	209827536
72	4394.184	807.591	3548701.250	211705024
73	4394.184	824.906	3624788.750	216244176
74	4394.184	832.125	3656509.500	218136528
75	4394.184	882.897	3879612.500	231446192
76	4394.184	909.429	3996199.500	238401440
77	4394.184	900.567	3957258.250	236078304
78	4394.184	911.255	4004224	238880144
79	4394.184	902.389	3965263.500	236555888
