 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	182.621	802470.438	47873008
2	4394.184	191.532	841625.438	50208880
3	4394.184	200.655	881715.562	52600544
4	4394.184	211.138	927780.562	55348640
5	4394.184	221.246	972195.688	57998316
6	4394.184	227.963	1001709.312	59759016
7	4394.184	240.418	1056442.500	63024232
8	4394.184	315.442	1386112.125	82691352
9	4394.184	343.488	1509351.375	90043440
10	4394.184	362.825	1594318.375	95112320
11	4394.184	377.730	1659813.375	99019552
12	4394.184	389.554	1711769.875	102119128
13	4394.184	401.775	1765471.125	105322776
14	4394.184	412.664	1813321	108177360
15	4394.184	425.283	1868773.375	111485488
16	4394.184	431.176	1894667	113030224
17	4394.184	440.948	1937605.500	115591808
18	4394.184	448.372	1970231.125	117538160
19	4394.184	455.726	2002543	119465784
20	4394.184	463.593	2037111.375	121528032
21	4394.184	468.417	2058310.500	122792720
22	4394.184	474.018	2082924	124261080
23	4394.184	480.499	2111402	125959992
24	4394.184	483.139	2123003.250	126652096
25	4394.184	485.305	2132520	127219840
26	4394.184	486.934	2139678.750	127646904
27	4394.184	489.161	2149463.500	128230624
28	4394.184	491.924	2161604	128954888
29	4394.184	495.684	2178127.500	129940648
30	4394.184	494.298	2172035	129577176
31	4394.184	498.512	2190554.750	130682016
32	4394.184	500.884	2200978.500	131303864
33	4394.184	501.635	2204277.750	131500688
34	4394.184	504.609	2217342.500	132280096
35	4394.184	506.063	2223732.250	132661280
36	4394.184	508.046	2232446	133181120
37	4394.184	516.766	2270762.500	135466976
38	4394.184	516.125	2267946.250	135298960
39	4394.184	523.407	2299944.750	137207904
40	4394.184	524.864	2306348.750	137589952
41	4394.184	525.958	2311156.500	137876768
42	4394.184	525.941	2311081.250	137872272
43	4394.184	543.409	2387841	142451520
44	4394.184	512.721	2252988.500	134406624
45	4394.184	508.578	2234785	133320664
46	4394.184	504.763	2218020	132320512
47	4394.184	504.941	2218803.750	132367264
48	4394.184	509.031	2236774.750	133439368
49	4394.184	509.004	2236659	133432456
50	4394.184	500.407	2198880	131178664
51	4394.184	500.984	2201416.750	131330008
52	4394.184	506.754	2226768.750	132842432
53	4394.184	510.422	2242887.500	133804032
54	4394.184	516.025	2267510	135272928
55	4394.184	508.402	2234014	133274664
56	4394.184	520.749	2288265.250	136511136
57	4394.184	528.771	2323515	138614032
58	4394.184	536.160	2355985.250	140551120
59	4394.184	543.364	2387640.500	142439568
60	4394.184	550.014	2416862	144182848
61	4394.184	563.409	2475720.750	147694176
62	4394.184	578.620	2542562.500	151681760
63	4394.184	578.904	2543810.750	151756224
64	4394.184	593.247	2606838.250	155516256
65	4394.184	602.164	2646019.250	157853680
66	4394.184	616.553	2709248	161625728
67	4394.184	629.939	2768069	165134800
68	4394.184	636.426	2796573.250	166835296
69	4394.184	653.185	2870215	171228528
70	4394.184	654.713	2876929	171629056
71	4394.184	674.766	2965047	176885920
72	4394.184	688.112	3023691.250	180384464
73	4394.184	715.366	3143448	187528800
74	4394.184	727.610	3197250.750	190738528
75	4394.184	770.778	3386940	202054816
76	4394.184	793.767	3487958.750	208081296
77	4394.184	811.727	3566877.750	212789376
78	4394.184	839.300	3688039	220017488
79	4394.184	826.559	3632053.500	216677568
